296008469,00011,29600846900011,O,1996-05-02,NN,,,2019-11-14T14:00:48,true,1,,,,RUE,DE LA MAIRIE,60510,LA RUE-SAINT-PIERRE,,,60559,,,,,,,,,,,,,,,,,,,2001-11-06,F,,,,,70.1C,NAF1993,N
296008477,00014,29600847700014,O,1955-05-13,NN,,,2021-02-11T10:10:25,true,5,MAIRIE,,,,,60510,VELENNES,,,60663,,,,,,,,,,,,,,,,,,,2013-09-09,F,,,,,42.99Z,NAFRev2,N
296008485,00017,29600848500017,O,1957-11-30,NN,,,2008-01-04T19:07:19,true,3,MAIRIE,5,,RUE,ECOLE BOURSINES,60510,OROER,,,60480,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008493,00011,29600849300011,O,1997-07-03,NN,,,2008-01-04T19:07:19,true,3,MAIRIE,,,PL,DE LA MAIRIE,60540,BORNEL,,,60088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008501,00011,29600850100011,O,1999-01-08,NN,,,2019-11-14T14:00:48,true,3,MAIRIE,217,,RUE,DU CHATEAU,60420,COURCELLES-EPAYELLES,,,60168,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008519,00013,29600851900013,O,1999-01-08,NN,,,2019-11-14T14:00:48,true,4,MAIRIE,15,,RUE,DU BOIS,60420,MERY-LA-BATAILLE,,,60396,,,,,,,,,,,,,,,,,,,2009-01-01,A,,,,,42.99Z,NAFRev2,O
296008527,00016,29600852700016,O,2001-12-25,,,,2021-02-16T15:08:21,true,3,MAIRIE,12,,RUE,PONCELET,60120,VILLERS-VICOMTE,,,60692,,,,,,,,,,,,,,,,,,,2013-09-09,F,,,,,42.99Z,NAFRev2,N
296008535,00019,29600853500019,O,2001-12-25,,,,2018-02-20T10:46:01,false,3,MAIRIE,,,,,60120,PLAINVILLE,,,60496,,,,,,,,,,,,,,,,,,,2017-12-27,F,,,,,42.99Z,NAFRev2,N
296008535,00027,29600853500027,O,2017-12-27,,,,2021-03-04T10:29:29,true,2,MAIRIE,6,,RUE,MARCEL DASSAULT,60120,PLAINVILLE,,,60496,,,,,,,,,,,,,,,,,,,2019-11-18,F,,,,,42.99Z,NAFRev2,N
296008543,00013,29600854300013,O,2002-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,49,B,,GRANDE RUE,60310,CRAPEAUMESNIL,,,60174,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008550,00018,29600855000018,O,2001-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,90,,,GRANDE RUE,60310,CUY,,,60192,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008568,00010,29600856800010,O,2001-12-25,NN,,,2018-09-29T12:08:58,true,3,MAIRIE,9,B,RUE,PAUL PLONQUET,60150,GIRAUMONT,,,60273,,,,,,,,,,,,,,,,,,,2011-03-15,A,,,,,42.99Z,NAFRev2,O
296008576,00013,29600857600013,O,2001-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,74,,RUE,DE LA REPUBLIQUE,60280,VENETTE,,,60665,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008584,00017,29600858400017,O,2001-12-25,,,,2021-02-16T15:24:58,true,3,MAIRIE,13,,RUE,DE L'ORMEAU,60280,BIENVILLE,,,60070,,,,,,,,,,,,,,,,,,,2014-02-11,F,,,,,42.99Z,NAFRev2,N
296008592,00010,29600859200010,O,2001-12-25,,,,,true,1,,1,,RUE,DU GENERAL DE GAULLE,60280,CLAIROIX,,,60156,,,,,,,,,,,,,,,,,,,2002-10-08,F,,,,,70.1C,NAF1993,N
296008600,00011,29600860000011,O,2001-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,,,RUE,PROVINLIEU,60480,FROISSY,,,60265,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008618,00013,29600861800013,O,2001-12-25,,,,2021-02-16T15:39:07,true,3,MAIRIE,1,,RUE,DU CHATEAU,60480,PUITS-LA-VALLEE,,,60518,,,,,,,,,,,,,,,,,,,2012-11-05,F,,,,,42.99Z,NAFRev2,N
296008626,00016,29600862600016,O,2001-12-25,,,,2021-02-18T14:35:05,true,3,MAIRIE,117,,AV,OCTAVE BUTIN,60280,MARGNY-LES-COMPIEGNE,,,60382,,,,,,,,,,,,,,,,,,,2012-07-16,F,,,,,42.99Z,NAFRev2,N
296008634,00010,29600863400010,O,2001-12-25,NN,,,2018-09-29T12:08:58,true,3,MAIRIE,,,RUE,PAUL BAUDOIN,60640,VILLESELVE,,,60693,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,O
296008642,00013,29600864200013,O,2001-12-25,,,,2016-09-05T13:27:01,true,3,MAIRIE,,,PL,DE LA MAIRIE,60360,HETOMESNIL,,,60314,,,,,,,,,,,,,,,,,,,2016-05-03,F,,,,,42.99Z,NAFRev2,N
296008659,00017,29600865900017,O,2001-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,84,,RUE,DE L'EGLISE,60400,VARESNES,,,60655,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008667,00010,29600866700010,O,2001-12-25,,,,2019-11-14T14:00:48,true,2,MAIRIE,120,,RUE,DE LA MAIRIE,60170,CAMBRONNE-LES-RIBECOURT,,,60119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008675,00013,29600867500013,O,2001-12-25,,,,,true,1,,,,RUE,DE L'EGLISE,60170,PIMPREZ,,,60492,,,,,,,,,,,,,,,,,,,2001-12-25,F,,,,,70.1C,NAF1993,N
296008683,00017,29600868300017,O,2001-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,21,,RUE,DE L'EGLISE,60150,MACHEMONT,,,60373,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008691,00010,29600869100010,O,2001-12-25,,,,2019-11-14T14:00:48,true,2,MAIRIE,53,,RUE,DU GENERAL DE GAULLE,60149,SAINT-CREPIN-IBOUVILLERS,,,60570,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008709,00010,29600870900010,O,2001-12-25,,,,2017-01-03T08:33:31,true,2,MAIRIE,21,,,GRANDE RUE,60790,LA DRENNE,,,60196,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008717,00013,29600871700013,O,2001-12-25,,,,2010-10-11T17:18:50,true,3,MAIRIE,,,RUE,JEAN JAURES,60150,THOUROTTE,,,60636,,,,,,,,,,,,,,,,,,,2010-08-18,F,,,,,42.99Z,NAFRev2,N
296008725,00016,29600872500016,O,2001-12-25,,,,2019-11-14T14:00:48,true,3,MAIRIE,108,,RUE,DES ECOLES,60150,LONGUEIL-ANNEL,,,60368,,,,,,,,,,,,,,,,,,,2016-08-11,F,,,,,42.99Z,NAFRev2,N
296008733,00010,29600873300010,O,2001-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,,,RUE,DU COMMANDANT PERREAU,60150,MELICOCQ,,,60392,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008741,00013,29600874100013,O,2001-12-24,,,,2021-02-16T14:42:56,true,4,MAIRIE,3,,RUE,BEAUVAIS,60120,VENDEUIL-CAPLY,,,60664,,,,,,,,,,,,,,,,,,,2017-10-24,F,,,,,42.99Z,NAFRev2,N
296008758,00017,29600875800017,O,2001-12-25,,,,2019-11-14T14:00:48,true,2,MAIRIE,,,PL,DE LA REPUBLIQUE,60170,RIBECOURT-DRESLINCOURT,,,60537,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008766,00010,29600876600010,O,2001-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,,,RUE,DE L'ECOLE,60130,ANGIVILLERS,,,60014,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008774,00014,29600877400014,O,2001-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,,,RUE,GRANDE,60510,NIVILLERS,,,60461,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008782,00017,29600878200017,O,2001-12-25,,,,2019-11-14T14:00:48,true,2,MAIRIE,12,,RUE,DE L'EGLISE,60310,ROYE-SUR-MATZ,,,60558,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008790,00010,29600879000010,O,2001-12-25,,,,2021-02-18T14:01:09,true,3,MAIRIE,2,,PL,RADZIWILL,60950,ERMENONVILLE,,,60213,,,,,,,,,,,,,,,,,,,2014-06-02,F,,,,,42.99Z,NAFRev2,N
296008808,00010,29600880800010,O,2001-12-25,NN,,,2019-11-14T14:00:48,true,2,MAIRIE,149,,RUE,SAINT-LAZARE,60320,BETHISY-SAINT-MARTIN,,,60067,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008816,00013,29600881600013,O,2001-12-25,,,,2019-11-14T14:00:48,true,2,MAIRIE,28,,,GRANDE RUE,60800,ORMOY-VILLERS,,,60479,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008824,00017,29600882400017,O,2001-12-25,,,,2019-11-14T14:00:48,true,2,MAIRIE,16,B,RUE,ROBERT RUEGG,60800,SERY-MAGNEVAL,,,60618,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008832,00010,29600883200010,O,2001-12-25,,,,2021-03-04T09:38:27,true,3,MAIRIE,,,RUE,PORTE DE BARON,60950,MONTAGNY-SAINTE-FELICITE,,,60413,,,,,,,,,,,,,,,,,,,2019-07-04,F,,,,,42.99Z,NAFRev2,N
296008840,00013,29600884000013,O,2001-12-25,,,,2021-02-16T15:52:21,true,3,MAIRIE,52,,RUE,FROMENTELLE,60620,BOUILLANCY,,,60091,,,,,,,,,,,,,,,,,,,2018-12-14,F,,,,,42.99Z,NAFRev2,N
296008857,00017,29600885700017,O,2001-12-25,,,,,true,1,MAIRIE,5,,RUE,NICOLAS DE LANCY,60810,RARAY,,,60525,,,,,,,,,,,,,,,,,,,2001-12-25,F,,,,,70.1C,NAF1993,N
296008865,00010,29600886500010,O,2001-12-25,,,,2016-09-05T13:45:12,true,3,MAIRIE,4,,RTE,DE L'EGLISE,60410,ROBERVAL,,,60541,,,,,,,,,,,,,,,,,,,2016-05-11,F,,,,,42.99Z,NAFRev2,N
296008873,00014,29600887300014,O,2001-12-25,,,,2008-01-04T19:07:19,true,2,MAIRIE,14,,PL,DE LA MAIRIE,60340,SAINT LEU D'ESSERENT,,,60584,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008881,00017,29600888100017,O,2001-12-25,,,,2017-04-28T14:09:51,true,3,MAIRIE,2,,PL,RADZIWILL,60950,ERMENONVILLE,,,60213,,,,,,,,,,,,,,,,,,,2014-06-23,F,,,,,42.99Z,NAFRev2,N
296008899,00019,29600889900019,O,2001-12-25,,,,,true,2,MAIRIE,1,,RUE,DE LA VILLE,60510,BONLIER,,,60081,,,,,,,,,,,,,,,,,,,2002-12-25,F,,,,,70.1C,NAF1993,N
296008907,00010,29600890700010,O,2001-12-25,,,,2019-11-14T14:00:48,true,2,MAIRIE,1,,RUE,DE LA MAIRIE,60480,ABBEVILLE-SAINT-LUCIEN,,,60003,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008915,00013,29600891500013,O,2001-12-25,,,,2021-03-04T09:57:31,true,3,MAIRIE,25,,RUE,PRINCIPALE,60480,MAISONCELLE-TUILERIE,,,60377,,,,,,,,,,,,,,,,,,,2008-04-09,F,,,,,42.99Z,NAFRev2,N
296008923,00017,29600892300017,O,2001-12-25,,,,2021-03-04T10:06:13,true,3,MAIRIE,13,,RUE,DE L'ORMEAU,60280,BIENVILLE,,,60070,,,,,,,,,,,,,,,,,,,2016-06-15,F,,,,,42.99Z,NAFRev2,N
296008931,00010,29600893100010,O,2003-08-30,,,,2008-01-04T19:07:19,true,3,,10,,PL,DE L'EGLISE,60360,ROTANGY,,,60549,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008949,00012,29600894900012,O,2003-01-01,,,,2008-01-04T19:07:19,true,3,MAIRIE,2,,RUE,DE L'EGLISE,60790,VALDAMPIERRE,,,60652,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008956,00017,29600895600017,O,2003-01-01,,,,2008-01-04T19:07:19,true,3,MAIRIE,,,PL,DE LA MAIRIE,60120,ESQUENNOY,,,60221,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008964,00011,29600896400011,O,2003-01-01,,,,2021-02-18T13:47:06,true,4,MAIRIE,224,,RUE,PRINCIPALE,60150,CHEVINCOURT,,,60147,,,,,,,,,,,,,,,,,,,2008-11-03,F,,,,,42.99Z,NAFRev2,N
296008972,00014,29600897200014,O,2003-01-01,,,,2019-11-14T14:00:48,true,3,MAIRIE,14,,RUE,DE COMPIEGNE,60490,MAREST-SUR-MATZ,,,60378,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296008980,00017,29600898000017,O,,,,,,true,1,,1,,RUE,DU CALVAIRE,60210,GRANDVILLIERS,,,60286,,,,,,,,,,,,,,,,,,,2003-01-01,F,,,,,70.1C,NAF1993,N
296008998,00019,29600899800019,O,2003-01-01,,,,2017-04-10T17:39:58,true,4,MAIRIE,3,,RUE,TELLIERS,60130,BULLES,,,60115,,,,,,,,,,,,,,,,,,,2017-02-27,F,,,,,42.99Z,NAFRev2,N
296009004,00015,29600900400015,O,2003-01-01,,,,2019-11-14T14:00:48,true,3,MAIRIE,,,RUE,SANVIC,60310,PLESSIS-DE-ROYE,,,60499,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296009012,00018,29600901200018,O,2003-01-01,,,,2019-11-14T14:00:48,true,3,MAIRIE,,,,,60190,GRANDVILLERS-AUX-BOIS,,,60285,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296009020,00011,29600902000011,O,2003-09-06,,,,2008-01-04T19:07:19,true,3,MAIRIE,,,PL,SAINT CREPIN,60310,LASSIGNY,,,60350,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296100019,00011,29610001900011,O,1983-09-14,NN,,,2009-06-27T03:33:26,true,3,MAIRIE,,,,LE BOURG,61290,LE PAS SAINT L'HOMER,,,61323,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296100027,00014,29610002700014,O,,NN,,,,true,1,,,,,LE BOURG,61350,L' EPINAY LE COMTE,,,61155,,,,,,,,,,,,,,,,,,,1997-04-04,F,,,,,70.1C,NAF1993,N
296100035,00017,29610003500017,O,1983-09-14,NN,,,,true,1,,,,PL,DU MARCHE,61350,PASSAIS VILLAGES,,,61324,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,70.1C,NAF1993,N
296100043,00011,29610004300011,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,MAIRIE,61250,SAINT-CENERI-LE-GEREI,,,61372,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,90.12,NAP,N
296100050,00016,29610005000016,O,1983-12-19,NN,,,2016-01-13T16:15:00,true,3,MAIRIE,,,,LE BOURG,61550,LA FERTE-EN-OUCHE,,,61167,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.1C,NAFRev1,N
296100068,00018,29610006800018,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61220,LIGNOU,,,61227,,,,,,,,,,,,,,,,,,,1989-02-04,F,,,,,70.1C,NAF1993,N
296100076,00011,29610007600011,O,,NN,,,2019-01-14T11:21:01,true,1,,,,,LE BOURG,61320,LONGUENOE,,,61231,,,,,,,,,,,,,,,,,,,1997-07-11,F,,,,,70.1C,NAF1993,N
296100084,00015,29610008400015,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61240,CHAILLOUE,,,61081,,,,,,,,,,,,,,,,,,,1994-01-01,F,,,,,70.1C,NAF1993,N
296100092,00018,29610009200018,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61320,CIRAL,,,61107,,,,,,,,,,,,,,,,,,,1990-08-24,F,,,,,70.1C,NAF1993,N
296100100,00019,29610010000019,O,,NN,,,,true,1,,,,RUE,TREMONT DE BOISTHOREL,61270,RAI,,,61342,,,,,,,,,,,,,,,,,,,1991-09-16,F,,,,,70.1C,NAF1993,N
296100118,00011,29610011800011,O,1984-04-09,NN,,,2015-01-19T20:25:49,true,4,MAIRIE,,,,LE BOURG,61800,TINCHEBRAY-BOCAGE,,,61486,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,70.1C,NAF1993,N
296100126,00014,29610012600014,O,,NN,,,,true,1,,,,,LE BOURG,61100,CALIGNY,,,61070,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.1C,NAF1993,N
296100134,00018,29610013400018,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61150,RANES,,,61344,,,,,,,,,,,,,,,,,,,1988-02-26,F,,,,,90.12,NAP,N
296100142,00011,29610014200011,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61260,MALE,,,61246,,,,,,,,,,,,,,,,,,,1993-07-23,F,,,,,70.1C,NAF1993,N
296100159,00015,29610015900015,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61500,TANVILLE,,,61480,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,90.12,NAP,N
296100167,00018,29610016700018,O,1984-04-09,NN,,,2019-11-14T14:00:49,true,1,,1,,RTE,DU MONT CENDROU,61340,SAINT-HILAIRE-SUR-ERRE,,,61405,,,,,,,,,,,,,,,,,,,1998-06-17,F,,,,,70.1C,NAF1993,N
296100175,00011,29610017500011,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,,61500,AUNOU-SUR-ORNE,,,61015,,,,,,,,,,,,,,,,,,,1990-03-16,F,,,,,70.1C,NAF1993,N
296100183,00015,29610018300015,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,MAIRIE,61420,SAINT-DENIS-SUR-SARTHON,,,61382,,,,,,,,,,,,,,,,,,,1989-04-21,F,,,,,90.12,NAP,N
296100191,00018,29610019100018,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61350,SAINT SIMEON,,,61455,,,,,,,,,,,,,,,,,,,1990-12-25,F,,,,,90.12,NAP,N
296100209,00018,29610020900018,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,,61350,SAINT-FRAIMBAULT,,,61387,,,,,,,,,,,,,,,,,,,1992-02-13,F,,,,,70.1C,NAF1993,N
296100217,00011,29610021700011,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61340,BERD'HUIS,,,61043,,,,,,,,,,,,,,,,,,,1992-01-01,F,,,,,70.1C,NAF1993,N
296100225,00014,29610022500014,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,,61170,SAINTE-SCOLASSE-SUR-SARTHE,,,61454,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,70.1C,NAF1993,N
296100233,00018,29610023300018,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61290,MOULICENT,,,61296,,,,,,,,,,,,,,,,,,,1985-02-05,F,,,,,70.1C,NAF1993,N
296100241,00011,29610024100011,O,1984-04-09,NN,,,2019-11-14T14:00:49,true,3,MAIRIE,,,,LE BOURG,61500,AUNAY-LES-BOIS,,,61013,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296100258,00015,29610025800015,O,1984-04-09,NN,,,2006-11-25T09:10:53,false,4,MAIRIE,,,,LE PERRON,61300,SAINT-SYMPHORIEN-DES-BRUYERES,,,61457,,,,,,,,,,,,,,,,,,,1996-02-07,F,,,,,70.1C,NAF1993,N
296100258,00023,29610025800023,O,1996-02-07,NN,,,2009-04-10T08:52:07,true,4,,,,,LA BESLIERE,61300,L'AIGLE,,,61214,,,,,,,,,,,,,,,,,,,2008-01-30,F,,,,,42.99Z,NAFRev2,N
296100266,00018,29610026600018,O,1984-04-09,NN,,,2010-02-16T14:35:52,true,4,MAIRIE,,,PL,CHARLES DE GAULLE,61320,CARROUGES,,,61074,,,,,,,,,,,,,,,,,,,2008-06-19,F,,,,,42.99Z,NAFRev2,N
296100274,00012,29610027400012,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,MAIRIE,61320,SAINTE-MARIE-LA-ROBERT,,,61420,,,,,,,,,,,,,,,,,,,1986-01-29,F,,,,,90.12,NAP,N
296100282,00015,29610028200015,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,MAIRIE,61320,SAINTE-MARGUERITE-DE-CARROUGES,,,61419,,,,,,,,,,,,,,,,,,,1996-12-12,F,,,,,70.1C,NAF1993,N
296100290,00018,29610029000018,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,,61250,HAUTERIVE,,,61202,,,,,,,,,,,,,,,,,,,1985-06-30,F,,,,,70.1C,NAF1993,N
296100308,00018,29610030800018,O,1984-04-09,NN,,,2016-01-13T15:54:58,true,3,MAIRIE,15,,RUE,DE LA FORET,61600,BAGNOLES-DE-L'ORNE-NORMANDIE,,,61483,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,70.1C,NAFRev1,N
296100316,00011,29610031600011,O,1984-11-20,NN,,,2007-05-19T08:28:02,true,3,MAIRIE,1,,PL,DE L'HOTEL DE VILLE,61290,LONGNY LES VILLAGES,,,61230,,,,,,,,,,,,,,,,,,,2005-12-23,F,,,,,70.1C,NAFRev1,N
296100324,00015,29610032400015,O,1983-09-01,NN,,,2019-02-20T09:43:24,true,4,MAIRIE,,,,LE BOURG,61500,SAINT HILAIRE LA GERARD,,,61403,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,42.99Z,NAFRev2,N
296100332,00018,29610033200018,O,1985-01-01,NN,,,2019-01-14T11:19:41,true,1,,,,,LE SAVATTE,61420,FONTENAI LES LOUVETS,,,61172,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,70.1C,NAF1993,N
296100340,00011,29610034000011,O,1984-10-01,NN,,,2019-11-14T14:00:49,true,1,,,,,LE BOURG,61320,SAINT-ELLIER-LES-BOIS,,,61384,,,,,,,,,,,,,,,,,,,2001-06-11,F,,,,,70.1C,NAF1993,N
296100357,00015,29610035700015,O,1984-01-09,NN,,,2019-01-14T11:21:31,true,3,MAIRIE,,,,LE BOURG,61320,L'OREE-D'ECOUVES,,,61228,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,70.1C,NAFRev1,N
296100365,00018,29610036500018,O,1984-04-28,NN,,,2019-01-14T21:11:49,true,3,MAIRIE,,,,LE BOURG,61320,L'OREE-D'ECOUVES,,,61228,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
296100373,00012,29610037300012,O,1987-04-01,NN,,,2009-04-10T09:13:45,true,4,MAIRIE,,,,LE BOURG,61390,FAY,,,61159,,,,,,,,,,,,,,,,,,,2008-01-01,F,AFR,,,,42.99Z,NAFRev2,N
296100381,00015,29610038100015,O,1977-01-01,NN,,,2019-11-14T14:00:49,true,4,MAIRIE,,,,LE BOURG,61420,LA ROCHE-MABILE,,,61350,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,42.99Z,NAFRev2,O
296100399,00017,29610039900017,O,,NN,,,2019-11-14T14:00:49,true,1,,1,,PL,DE LA MAIRIE,61380,MOULINS-LA-MARCHE,,,61297,,,,,,,,,,,,,,,,,,,1997-11-19,F,,,,,70.1C,NAF1993,N
296100407,00018,29610040700018,O,1985-06-17,NN,,,2019-11-14T14:00:49,true,1,,,,,LE BOURG,61380,LA FERRIERE-AU-DOYEN,,,61162,,,,,,,,,,,,,,,,,,,1999-03-18,F,,,,,70.1C,NAF1993,N
296100415,00011,29610041500011,O,1983-09-26,NN,,,2016-01-12T12:45:05,true,4,MAIRIE,,,,LE BOURG,61290,LONGNY LES VILLAGES,,,61230,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,42.99Z,NAFRev2,N
296100423,00015,29610042300015,O,,,,,2019-11-14T14:00:49,true,1,,,,,MAIRIE,61320,SAINT-SAUVEUR-DE-CARROUGES,,,61453,,,,,,,,,,,,,,,,,,,1991-03-21,F,,,,,70.1C,NAF1993,N
296100431,00018,29610043100018,O,1981-09-28,NN,,,,true,1,,,,,LE BOURG,61380,BONSMOULINS,,,61053,,,,,,,,,,,,,,,,,,,1998-01-14,F,,,,,70.1C,NAF1993,N
296100449,00010,29610044900010,O,1980-11-20,NN,,,2019-11-14T14:00:49,true,3,MAIRIE,,,,LE BOURG,61270,LA CHAPELLE-VIEL,,,61100,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.1C,NAFRev1,N
296100456,00015,29610045600015,O,1980-01-01,NN,,,2016-01-13T16:15:03,true,4,MAIRIE,,,,LE BOURG,61470,LA FERTE-EN-OUCHE,,,61167,,,,,,,,,,,,,,,,,,,2010-11-17,F,,,,,42.99Z,NAFRev2,N
296100464,00019,29610046400019,O,,,,,,true,1,,,,,LE BOURG,61380,SAINTE-CERONNE-LES-MORTAGNE,,,61373,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.1C,NAF1993,N
296100472,00012,29610047200012,O,1987-01-01,NN,,,2019-11-14T14:00:49,true,3,MAIRIE,,,,LE BOURG,61390,FERRIERES-LA-VERRERIE,,,61166,,,,,,,,,,,,,,,,,,,2006-03-25,F,,,,,70.1C,NAFRev1,N
296100480,00015,29610048000015,O,1988-01-01,NN,,,2006-11-25T09:10:53,true,3,,,,PL,DE LA REPUBLIQUE,61600,LA FERTE MACE,,,61168,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,70.1C,NAF1993,N
296100498,00017,29610049800017,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,MAIRIE,61600,LONLAY-LE-TESSON,,,61233,,,,,,,,,,,,,,,,,,,1995-01-20,F,,,,,70.1C,NAF1993,N
296100506,00017,29610050600017,O,,NN,,,2006-11-25T09:10:53,true,1,,,,,MAIRIE,61600,SAINT MAURICE DU DESERT,,,61428,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,70.1C,NAF1993,N
296100514,00011,29610051400011,O,1987-01-01,NN,,,,true,4,MAIRIE,17,,RUE,DU MONT ST MICHEL,61350,SAINT MARS D'EGRENNE,,,61421,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,70.1C,NAF1993,N
296100522,00014,29610052200014,O,1987-01-01,NN,,,2009-04-10T09:16:41,true,4,MAIRIE,74,,RTE,DE PARIS,61300,CHANDAI,,,61092,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,42.99Z,NAFRev2,N
296100530,00017,29610053000017,O,,,,,2006-11-25T09:10:53,true,1,,,,,MAIRIE,61290,BIZOU,,,61046,,,,,,,,,,,,,,,,,,,1989-04-19,F,,,,,90.12,NAP,N
296100548,00019,29610054800019,O,1988-06-01,NN,,,2019-11-14T14:00:49,true,3,MAIRIE,,,,LE BOURG,61250,LE MENIL-BROUT,,,61261,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
