219200409,00387,21920040900387,O,1992-06-01,,,,2019-11-14T14:01:05,false,1,,27,,RUE,GUYNEMER,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,1992-06-01,A,CRECHE MUNICIPALE LES CIGOGNES,,,,88.91A,NAFRev2,N
219200409,00395,21920040900395,O,2000-12-25,,,,2019-11-14T14:01:05,false,1,,3,,ALL,DES PONTS,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2000-12-25,A,CRECHE MUNICIPALE LA FARANDOLE,,,,88.91A,NAFRev2,N
219200409,00403,21920040900403,O,1991-12-25,,,,2019-11-14T14:01:05,false,1,,11,,ALL,SAINTE LUCIE,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,1991-12-25,A,CRECHE MUNICIPALE L'ILE AUX TRESORS,,,,88.91A,NAFRev2,N
219200409,00411,21920040900411,O,1995-12-25,,,,2019-11-14T14:01:05,false,1,,21,,ALL,DE LA BRASSERIE,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,1995-12-25,A,CRECHE MUNICIPALE LES LUTINS,,,,88.91A,NAFRev2,N
219200409,00429,21920040900429,O,2006-12-25,,,,2019-11-14T14:01:05,false,1,,21,,RUE,EUGENE ATGET,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2006-12-25,A,CRECHE MUNICIPALE LE PETIT TRAIN VERT,,,,88.91A,NAFRev2,N
219200409,00437,21920040900437,O,2001-12-25,,,,2019-11-14T14:01:05,false,1,,10,,RUE,MAURICE BERTEAUX,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2001-12-25,A,CRECHE MUNICIPALE LES MONTGOLFIERES,,,,88.91A,NAFRev2,N
219200409,00445,21920040900445,O,2014-12-25,,,,2019-11-14T14:01:05,false,1,,60,,RUE,DU GENERAL LECLERC,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2014-12-25,A,HALTE MUNICIPALE ANDREE CHEDID,,,,88.91A,NAFRev2,N
219200409,00452,21920040900452,O,2003-12-25,,,,2019-11-14T14:01:05,false,1,,2,,RUE,PAUL BERT,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2003-12-25,A,HALTE MUNICIPALE LA FEE DRAGEE,,,,88.91A,NAFRev2,N
219200409,00460,21920040900460,O,1997-12-25,,,,2019-11-14T14:01:05,false,1,CRECHE 3 EME ETAGE,17,,RUE,DE L ABBE DERRY,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,1997-12-25,A,CRECHE MUNICIPALE LA FONTAINE,,,,88.91A,NAFRev2,N
219200409,00478,21920040900478,O,2003-12-25,,,,2019-11-14T14:01:05,false,1,BATIMENT CRECHE,21,,RUE,ERNEST RENAN,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2003-12-25,A,CRECHE MUNICIPALE ROULE GALETTE,,,,88.91A,NAFRev2,N
219200409,00486,21920040900486,O,1994-12-25,,,,2019-11-14T14:01:05,false,1,CRECHE 2 EME ET 3 EME ETAGE,19,,RUE,VAUDETARD,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,1994-12-25,A,CRECHE MUNICIPALE MARIE MARVINGT,,,,88.91A,NAFRev2,N
219200409,00494,21920040900494,O,2021-05-03,,,,2021-02-02T11:06:24,false,1,,18,,RUE,PAUL BERT,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2021-05-03,A,CRECHE MUNICIPALE ARC EN CIEL ET CLAIR DE LUNE,,,,88.91A,NAFRev2,N
219200441,00018,21920044100018,O,1983-03-01,42,2019,,2021-10-27T08:11:22,true,4,HOTEL DE VILLE,,,PL,DE LA REPUBLIQUE,92300,LEVALLOIS-PERRET,,,92044,92309,LEVALLOIS PERRET CEDEX,,,,46,T,RUE,GABRIEL PERI,92300,LEVALLOIS-PERRET,,,92044,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219200441,00026,21920044100026,O,1983-03-16,NN,,,2019-11-14T14:01:05,false,3,,46,,RUE,GABRIEL PERI,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE SERVICE HYGIENE      77,,,,37.00Z,NAFRev2,N
219200441,00034,21920044100034,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,4,,33,,RUE,D ALSACE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2001-08-31,F,ECOLE MATERNELLE PUBLIQUE GUSTAVE EIFFEL,,,,80.1Z,NAF1993,N
219200441,00042,21920044100042,O,1983-12-21,12,2019,,2021-10-27T08:11:22,false,5,,81,,RUE,MARIUS AUFAN,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE ELEMENTAIRE ANATOLE FRANCE,,,,85.20Z,NAFRev2,N
219200441,00059,21920044100059,O,1983-12-21,03,2019,,2021-10-27T08:11:22,false,4,,2,,RUE,BARA,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE MATERNELLE ANATOLE FRANCE,,,,85.10Z,NAFRev2,N
219200441,00075,21920044100075,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,4,,36,,RUE,PAUL VAILLANT COUTURIER,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2002-12-25,F,ECOLE MATERNELLE PLANCHETTE GIDE,,,,80.1Z,NAF1993,N
219200441,00083,21920044100083,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,5,,45,,RUE,CAMILLE PELLETAN,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-09-01,F,ECOLE ELEMENTAIRE PUB PAUL BERT,,,,85.20Z,NAFRev2,N
219200441,00091,21920044100091,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,4,,92,,RUE,PAUL VAILLANT COUTURIER,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-08-31,F,ECOLE MATERNELLE PUBLIQUE PAUL BERT,,,,85.10Z,NAFRev2,N
219200441,00109,21920044100109,O,1983-12-21,12,2019,,2021-10-27T08:11:22,false,4,,5,,RUE,JULES FERRY,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE ELEMENTAIRE JULES FERRY,,,,85.20Z,NAFRev2,N
219200441,00117,21920044100117,O,1983-12-21,12,2019,,2021-10-27T08:11:22,false,4,,7,,RUE,JULES FERRY,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE MATERNELLE JULES FERRY,,,,85.10Z,NAFRev2,N
219200441,00125,21920044100125,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,4,,21,,RUE,DE LORRAINE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQUE MAURICE RAVEL,,,,80.1Z,NAF1993,N
219200441,00133,21920044100133,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,3,,27,,RUE,DE LORRAINE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2006-12-25,F,ECOLE PRIMAIRE PUBLIQUE MAURICE RAVEL,,,,80.1Z,NAFRev1,N
219200441,00141,21920044100141,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,4,,3,,RUE,PABLO NERUDA,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQUE,,,,80.1Z,NAF1993,N
219200441,00158,21920044100158,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,4,,53,,RUE,RIVAY,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQUE,,,,80.1Z,NAF1993,N
219200441,00166,21920044100166,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,5,,8,,RUE,RIVAY,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE ELEMENTAIRE FERDINAND BUISSON,,,,85.20Z,NAFRev2,N
219200441,00174,21920044100174,O,1983-12-21,12,2019,,2021-10-27T08:11:22,false,4,,124,,RUE,DU PDT WILSON,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE MATERNELLE JEAN JAURES,,,,85.10Z,NAFRev2,N
219200441,00182,21920044100182,O,1983-12-21,NN,,,2019-11-14T14:01:05,false,4,,78,,RUE,DU PDT WILSON,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOL PRIM FERDINAND BUISSON MI,,,,80.1Z,NAF1993,N
219200441,00190,21920044100190,O,1992-02-24,12,2019,,2021-10-27T08:11:22,false,5,,28,,RUE,ERNEST COGNACQ,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE ELEMENTAIRE ALFRED DE MUSSET,,,,85.20Z,NAFRev2,N
219200441,00208,21920044100208,O,1992-02-24,NN,,,2019-11-14T14:01:05,false,4,,110,,RUE,EDOUARD VAILLANT,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQUE F BUISSON,,,,80.1Z,NAF1993,N
219200441,00216,21920044100216,O,1992-02-24,NN,,,2019-11-14T14:01:05,false,4,,1,,RUE,BRETAGNE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-08-31,F,ECOLE MATERNELLE PUBLIQUE VICTOR HUGO,,,,85.10Z,NAFRev2,N
219200441,00224,21920044100224,O,1993-09-10,12,2019,,2021-10-27T08:11:22,false,4,,17,,RUE,CHAPTAL,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE MATERNELLE CHARLES PERRAULT,,,,85.10Z,NAFRev2,N
219200441,00232,21920044100232,O,1993-10-15,NN,,,2019-11-14T14:01:05,false,5,,110,,RUE,EDOUARD VAILLANT,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2009-09-01,F,ECOLE MATERNELLE PUB ST-EXUPERY,,,,85.10Z,NAFRev2,N
219200441,00240,21920044100240,O,1995-09-01,21,2019,,2021-10-27T08:11:22,false,5,,53,,RUE,RIVAY,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE ELEMENTAIRE JEAN DE LA FONTAINE,,,,85.20Z,NAFRev2,N
219200441,00257,21920044100257,O,1995-01-01,NN,,,2019-11-14T14:01:05,false,3,,1,,RUE,DES MARRONNIERS,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DE SOINS A DOMICILE,,,,88.10A,NAFRev2,N
219200441,00265,21920044100265,O,1970-10-05,NN,,,2019-11-14T14:01:05,false,3,,68,,RUE,JULES GUESDE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,HALTE GARDERIE MUNICIPALE,,,,88.91A,NAFRev2,N
219200441,00273,21920044100273,O,1975-10-01,NN,,,2019-11-14T14:01:05,false,3,,8,,RUE,JULES FERRY,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE COLLECTIVE MUNICIPALE FERRY,,,,88.91A,NAFRev2,N
219200441,00281,21920044100281,O,1968-12-01,NN,,,2019-11-14T14:01:05,false,3,,13,R,RUE,VERGNIAUD,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE COLLECTIVE LOUISE MICHEL,,,,88.91A,NAFRev2,N
219200441,00299,21920044100299,O,1981-02-02,11,2019,,2021-10-27T08:11:22,false,3,,50,,RUE,JEAN JAURES,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE COLLECTIVE MUNICIPALE GAVROCHE,,,,88.91A,NAFRev2,N
219200441,00307,21920044100307,O,1974-10-19,12,2019,,2021-10-27T08:11:22,false,3,,24,,RUE,CAMILLE PELLETAN,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE COLLECTIVE LA FARANDOLE,,,,88.91A,NAFRev2,N
219200441,00315,21920044100315,O,1951-11-12,11,2019,,2021-10-27T08:11:22,false,3,,46,,RUE,PAUL VAILLANT COUTURIER,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE COLLECTIVE LES OURSONS,,,,88.91A,NAFRev2,N
219200441,00323,21920044100323,O,1998-08-11,,,,2019-11-14T14:01:05,false,4,,30,,RUE,ERNEST COGNACQ,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2005-09-01,F,ECOLE MATERNELLE PUB ALFRED DE MUSSET,,,,80.1Z,NAFRev1,N
219200441,00331,21920044100331,O,1997-06-18,11,2019,,2021-10-27T08:11:22,false,3,,7,,RUE,ERNEST COGNACQ,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE COLLECTIVE LES LUCIOLES,,,,88.91A,NAFRev2,N
219200441,00349,21920044100349,O,2000-09-01,12,2019,,2021-10-27T08:11:22,false,4,,19,,RUE,BAUDIN,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE ELEMENTAIRE GEORGE SAND,,,,85.20Z,NAFRev2,N
219200441,00356,21920044100356,O,2001-09-01,12,2019,,2021-10-27T08:11:22,false,4,,2,,RUE,JACQUES MAZAUD,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE MATERNELLE LOUIS PASTEUR,,,,85.10Z,NAFRev2,N
219200441,00364,21920044100364,O,2001-09-01,12,2019,,2021-10-27T08:11:22,false,4,,9,,ALL,YOURI GAGARINE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE MATERNELLE MAURICE RAVEL,,,,85.10Z,NAFRev2,N
219200441,00372,21920044100372,O,2001-09-01,12,2019,,2021-10-27T08:11:22,false,4,,7,,RUE,MARIUS AUFAN,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE ELEMENTAIRE FRANCOISE DOLTO,,,,85.20Z,NAFRev2,N
219200441,00380,21920044100380,O,2000-12-01,NN,,,2019-11-14T14:01:05,false,3,MAIRIE,,,PL,DE LA REPUBLIQUE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
219200441,00398,21920044100398,O,2004-09-01,12,2019,,2021-10-27T08:11:22,false,4,,30,,RUE,ERNEST COGNACQ,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE MATERNELLE ALFRED DE MUSSET,,,,85.20Z,NAFRev2,N
219200441,00406,21920044100406,O,2001-03-01,,,,2019-11-14T14:01:05,false,2,24 A 26,24,,RUE,D ALSACE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE DE SANTE MUNICIPAL,,,,86.21Z,NAFRev2,N
219200441,00414,21920044100414,O,2006-12-25,12,2019,,2021-10-27T08:11:22,false,3,,1,,ALL,YOURI GAGARINE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2010-12-25,A,ECOLE ELEMENTAIRE MAURICE RAVEL,,,,85.20Z,NAFRev2,N
219200441,00422,21920044100422,O,2008-09-01,12,2019,,2021-10-27T08:11:22,false,1,,24,,RUE,COLLANGE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-09-01,A,ECOLE ELEMENTAIRE SAINT EXUPERY,,,,85.20Z,NAFRev2,N
219200441,00430,21920044100430,O,2011-09-01,12,2019,,2021-10-27T08:11:22,false,1,,45,,RUE,CAMILLE PELLETAN,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2011-09-01,A,ECOLE PRIMAIRE BUFFON,,,,85.20Z,NAFRev2,N
219200441,00448,21920044100448,O,2009-09-01,12,2019,,2021-10-27T08:11:22,false,1,,20,,RUE,COLLANGE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2009-09-01,A,ECOLE MATERNELLE SAINT EXUPERY,,,,85.10Z,NAFRev2,N
219200466,00015,21920046600015,O,1983-03-01,41,2019,,2021-10-27T08:11:22,true,4,MAIRIE DE MALAKOFF,1,,PL,DU ONZE NOVEMBRE,92240,MALAKOFF,,BP 168,92046,92241,MALAKOFF CEDEX,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219200466,00023,21920046600023,O,1983-03-16,NN,,,2008-01-04T18:45:31,false,3,,,,,LES ROUCHARDS,17390,LA TREMBLADE,,,17452,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE DE VACANCES DE MALAKOFF,,,,55.20Z,NAFRev2,N
219200466,00031,21920046600031,O,1983-12-21,12,2019,,2021-10-27T08:11:22,false,4,,21,,RUE,BERANGER,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUB JEAN-JAURES,,,,85.10Z,NAFRev2,N
219200466,00049,21920046600049,O,1983-12-21,12,2019,,2021-10-27T08:11:22,false,5,,108,,RUE,PAUL VAILLANT COUTURIER,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-22,A,ECOLE ELEMENTAIRE PAUL BERT,,,,85.20Z,NAFRev2,N
219200466,00056,21920046600056,O,1983-12-21,11,2019,,2021-10-27T08:11:22,false,4,,54,,RUE,LOUIS GIRARD,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUB HENRI BARBUSSE,,,,85.10Z,NAFRev2,N
219200466,00064,21920046600064,O,1983-12-21,12,2019,,2021-10-27T08:11:22,false,4,,2,,RUE,JULES GUESDE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE HENRI BARBUSSE,,,,85.20Z,NAFRev2,N
219200466,00072,21920046600072,O,1983-12-21,11,2019,,2021-10-27T08:11:22,false,3,,1,,RUE,M LALY HOLLEBECQUE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE PAUL BERT,,,,85.10Z,NAFRev2,N
219200466,00080,21920046600080,O,1983-12-21,11,2019,,2021-10-27T08:11:22,false,3,,7,,AV,DU MAL LECLERC,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE G COGNIOT,,,,85.20Z,NAFRev2,N
219200466,00098,21920046600098,O,1983-12-21,00,2018,,2020-08-25T10:19:42,false,4,7 A 17,7,,AV,DU MAL LECLERC,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2018-08-31,F,ECOLE MATERNELLE PUBLIQUE G COGNIOT,,,,85.10Z,NAFRev2,N
219200466,00106,21920046600106,O,1983-12-21,11,2019,,2021-10-27T08:11:22,false,4,,22,,RUE,ALEXIS MARTIN,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,EC MATERNELLE  P.VAILLANT COUTURIER,,,,85.10Z,NAFRev2,N
219200466,00114,21920046600114,O,1983-12-21,11,2019,,2021-10-27T08:11:22,false,5,,19,,RUE,ERNEST RENAN,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUB FERNAND LEGER,,,,85.10Z,NAFRev2,N
219200466,00122,21920046600122,O,1983-12-21,12,2019,,2021-10-27T08:11:22,false,4,,19,,RUE,ERNEST RENAN,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUB FERNAND LEGER,,,,85.20Z,NAFRev2,N
219200466,00130,21920046600130,O,1983-12-21,12,2019,,2021-10-27T08:11:22,false,5,,15,,RUE,ANDRE RIVOIRE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2018-02-07,A,ECOLE PRIMAIRE PUBLIQUE PAUL LANGEVIN,,,,85.20Z,NAFRev2,N
219200466,00148,21920046600148,O,1983-12-21,00,2018,,2020-08-25T10:19:42,false,5,,15,,RUE,ANDRE RIVOIRE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2018-08-31,F,ECOLE MATERNELLE PUB PAUL LANGEVIN,,,,85.10Z,NAFRev2,N
219200466,00155,21920046600155,O,1983-12-21,11,2019,,2021-10-27T08:11:22,false,4,,,,AV,MAURICE THOREZ,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUB GUY MOQUET,,,,85.10Z,NAFRev2,N
219200466,00163,21920046600163,O,1988-11-22,12,2019,,2021-10-27T08:11:22,false,3,,2,,AV,MAURICE THOREZ,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE GUY MOQUET,,,,85.20Z,NAFRev2,N
219200466,00171,21920046600171,O,1986-11-12,12,2019,,2021-10-27T08:11:22,false,3,,13,,AV,JULES FERRY,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE JEAN JAURES,,,,85.20Z,NAFRev2,N
219200466,00189,21920046600189,O,1945-01-01,NN,,,2008-01-04T18:45:31,false,3,,74,,AV,PIERRE LAROUSSE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE MUNICIPAL DE SANTE,,,,86.21Z,NAFRev2,N
219200466,00197,21920046600197,O,1992-11-18,NN,,,2008-01-04T18:45:31,false,3,,3,,RUE,GEORGES BRASSENS,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE MUNICIPALE GEORGES BRASSENS,,,,88.91A,NAFRev2,N
219200466,00205,21920046600205,O,1992-11-18,NN,,,2008-01-04T18:45:31,false,3,,3,,RUE,GEORGES BRASSENS,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,HATE GARDERIE  GEORGES BRASSENS,,,,88.91A,NAFRev2,N
219200466,00213,21920046600213,O,1975-11-03,NN,,,2008-01-04T18:45:31,false,3,,74,,RUE,JULES GUESDE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,CENTRE MUNICIPAL DE SANTE,,,,86.21Z,NAFRev2,N
219200466,00221,21920046600221,O,1969-09-01,NN,,,,false,4,,65,,RUE,HOCHE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2002-12-31,F,CENTRE MEDICO-PSYCHO-PEDAGOGIQUE,,,,85.3K,NAF1993,N
219200466,00239,21920046600239,O,1972-11-01,NN,,,2008-01-04T18:45:31,false,3,RESIDENCE AMBROISE CROIZAT,102,,RUE,PAUL VAILLANT COUTURIER,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOGEMENT FOYER,,,,87.10A,NAFRev2,N
219200466,00247,21920046600247,O,1975-03-01,NN,,,2019-10-16T13:22:21,false,5,,7,,RUE,LAFOREST,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2020-01-01,F,RESIDENCE AUTONOMIE LAFOREST,,,,87.30A,NAFRev2,N
219200466,00254,21920046600254,O,1981-09-15,NN,,,2008-01-04T18:45:31,false,3,,23,,RUE,VOLTAIRE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE FAMILIALE MUNICIPALE,,,,88.91A,NAFRev2,N
219200466,00262,21920046600262,O,1987-10-01,NN,,,2008-01-04T18:45:31,false,3,,3,,RUE,DE LA TOUR,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,CRECHE COLLECTIVE MUNICIPALE,,,,88.91A,NAFRev2,N
219200466,00270,21920046600270,O,1979-12-03,NN,,,2020-08-17T20:02:54,false,5,,,,AV,I ET F JOLIOT CURIE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2020-01-01,F,RESIDENCE AUTONOMIE JOLIOT CURIE,,,,87.30A,NAFRev2,N
219200466,00288,21920046600288,O,1986-02-04,NN,,,2008-01-04T18:45:31,false,3,CTRE SOCIAL JACQ. PREVERT,29,,RUE,VOLTAIRE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,HALTE GARDERIE MUNICIPALE,,,,88.91A,NAFRev2,N
219200466,00296,21920046600296,O,1998-03-18,NN,,,2008-01-04T18:45:31,false,3,,,,PL,DU ONZE NOVEMBRE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,PARKING,,,,52.21Z,NAFRev2,N
219200466,00304,21920046600304,O,2000-12-01,NN,,,2008-01-04T18:45:31,false,3,MAIRIE,,,PL,DU ONZE NOVEMBRE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
219200466,00312,21920046600312,O,2002-04-19,,,,2021-02-23T10:33:46,false,3,,8,,RUE,DE LA TOUR,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2010-07-28,A,SSIAD SCE SOINS INFIRMIER A DOM,,,,86.90D,NAFRev2,N
219200466,00320,21920046600320,O,2007-03-14,,,,2010-08-18T16:02:23,false,3,,3,,PL,DU QUATORZE JUILLET,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2010-07-28,F,SSIAD PERSONNES AGEES MALAKOFF,,,,86.90D,NAFRev2,N
219200466,00338,21920046600338,O,2007-03-14,,,,2008-01-04T18:45:31,false,2,,3,,PL,DU QUATORZE JUILLET,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2008-01-01,A,SSIAD ADULTES HANDICAPES MALAKOFF,,,,86.90D,NAFRev2,N
219200466,00346,21920046600346,O,2015-01-01,,,,2014-03-27T10:28:50,false,1,MAIRIE,1,,PL,DU ONZE NOVEMBRE,92240,MALAKOFF,,,92046,,,,,,,,,,,,,,,,,,,2015-01-01,A,EHPAD - SECTION TARIFAIRE HEBERGEMENT,,,,87.30A,NAFRev2,N
219200474,00019,21920047400019,O,1983-03-01,03,2019,,2021-10-27T08:11:22,true,4,MAIRIE MARNES LA COQUETTE,3,,PL,DE LA MAIRIE,92430,MARNES-LA-COQUETTE,,,92047,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
219200474,00035,21920047400035,O,1983-12-21,03,2019,,2021-10-27T08:11:22,false,4,,1,B,RUE,YVES CARIOU,92430,MARNES-LA-COQUETTE,,,92047,,,,,,,,,,,,,,,,,,,2017-09-01,A,ECOLE PRIMAIRE MAURICE CHEVALIER,,,,85.20Z,NAFRev2,N
