212102651,00032,21210265100032,O,1986-09-16,NN,,,2006-10-26T23:40:29,false,3,,,,RTE,DES GRANDS CRUS,21220,FIXIN,,,21265,,,,,,,,,,,,,,,,,,,2005-08-31,F,ECOLE MATERNELLE PUBLIQUE,,,,80.1Z,NAFRev1,N
212102669,00018,21210266900018,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,3,,,,,,21490,FLACEY,,,21266,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102677,00011,21210267700011,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,4,,2,,PL,DE L'EGLISE,21640,FLAGEY-ECHEZEAUX,,,21267,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102677,00029,21210267700029,O,1983-12-21,NN,,,2019-11-14T14:00:23,false,4,,3,,PL,DE L'EGLISE,21640,FLAGEY-ECHEZEAUX,,,21267,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102685,00014,21210268500014,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,3,,,,PL,DE LA MAIRIE,21130,FLAGEY-LES-AUXONNE,,,21268,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102685,00022,21210268500022,O,1986-02-24,02,2019,,2021-10-27T08:07:14,false,3,,,,,MAIRIE DE FLAGEY,21130,FLAGEY-LES-AUXONNE,,,21268,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE RPI,,,,85.10Z,NAFRev2,N
212102685,00030,21210268500030,O,1999-09-09,NN,,,2019-11-14T14:00:23,false,4,MAIRIE,,,PL,DE LA MAIRIE,21130,FLAGEY-LES-AUXONNE,,,21268,,,,,,,,,,,,,,,,,,,2019-01-01,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212102693,00018,21210269300018,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,4,,,,RUE,DU CENTRE,21130,FLAMMERANS,,,21269,,,,,,,,,,,,,,,,,,,2009-02-22,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102693,00026,21210269300026,O,1983-12-21,02,2019,,2021-10-27T08:07:14,false,4,,1,,RUE,DU SAPIN,21130,FLAMMERANS,,,21269,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102693,00034,21210269300034,O,2008-03-21,,,,2020-04-17T09:37:01,false,2,MAIRIE,,,RUE,DU CENTRE,21130,FLAMMERANS,,,21269,,,,,,,,,,,,,,,,,,,2019-12-31,F,EXPLOITATION FORESTIERE,,,,02.20Z,NAFRev2,N
212102701,00019,21210270100019,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,4,,,,,,21160,FLAVIGNEROT,,,21270,,,,,,,,,,,,,,,,,,,2017-02-05,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102719,00011,21210271900011,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,4,,,,,,21150,FLAVIGNY-SUR-OZERAIN,,,21271,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102719,00037,21210271900037,O,1997-01-01,NN,,,2019-11-14T14:00:23,false,3,,,,RUE,HOTEL DE VILLE,21150,FLAVIGNY-SUR-OZERAIN,,,21271,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU FLAVIGNY-SUR-OZERAIN,,,,36.00Z,NAFRev2,N
212102719,00045,21210271900045,O,1999-10-01,NN,,,2019-11-14T14:00:23,false,3,MAIRIE,,,,,21150,FLAVIGNY-SUR-OZERAIN,,,21271,,,,,,,,,,,,,,,,,,,2001-12-31,F,LOGEMENTS SOCIAUX,,,,75.1C,NAF1993,N
212102719,00052,21210271900052,O,2000-01-01,NN,,,2019-11-14T14:00:23,false,3,,,,,MAIRIE,21150,FLAVIGNY-SUR-OZERAIN,,,21271,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE COMMERCES,,,,84.13Z,NAFRev2,N
212102727,00014,21210272700014,O,1983-03-01,00,2019,,2021-10-27T08:07:14,true,5,,,,,,21140,LE VAL-LARREY,,,21272,,,,,,,,,,,,,,,,,,,2019-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
212102735,00017,21210273500017,O,1983-03-01,03,2019,,2021-10-27T08:07:14,true,4,,,,,,21410,FLEUREY-SUR-OUCHE,,,21273,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102735,00025,21210273500025,O,1983-12-21,02,2019,,2021-10-27T08:07:14,false,4,,2,B,RUE,DU CHATEAU,21410,FLEUREY-SUR-OUCHE,,,21273,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102735,00033,21210273500033,O,1985-02-28,01,2019,,2021-10-27T08:07:14,false,3,,4,,RUE,DU CHATEAU,21410,FLEUREY-SUR-OUCHE,,,21273,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
212102735,00041,21210273500041,O,1996-12-25,NN,,,2019-11-14T14:00:23,false,3,MAIRIE,,,RUE,DU CHATEAU,21410,FLEUREY-SUR-OUCHE,,,21273,,,,,,,,,,,,,,,,,,,2018-01-01,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212102735,00058,21210273500058,O,2004-03-01,NN,,,2019-11-14T14:00:23,false,4,MAIRIE,2,,RUE,DU CHATEAU,21410,FLEUREY-SUR-OUCHE,,,21273,,,,,,,,,,,,,,,,,,,2015-05-26,F,LOTISSEMENT,,,,42.99Z,NAFRev2,N
212102743,00011,21210274300011,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,4,,,,,,21230,FOISSY,,,21274,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102750,00016,21210275000016,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,3,,,,,,21260,FONCEGRIVE,,,21275,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102750,00024,21210275000024,O,1983-12-21,NN,,,2014-06-13T23:26:30,false,4,,,,PL,DE LA LIBERTE,21260,FONCEGRIVE,,,21275,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102750,00032,21210275000032,O,1997-01-01,NN,,,2008-01-04T18:27:54,false,3,MAIRIE,,,,,21260,FONCEGRIVE,,,21275,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU,,,,36.00Z,NAFRev2,N
212102768,00018,21210276800018,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,3,,,,RUE,SERAINS,21450,FONTAINES-EN-DUESMOIS,,,21276,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102768,00026,21210276800026,O,1997-01-01,NN,,,2019-11-14T14:00:23,false,3,MAIRIE,,,RUE,SERAINS,21450,FONTAINES-EN-DUESMOIS,,,21276,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU FONTAINES EN DUESMOIS,,,,36.00Z,NAFRev2,N
212102776,00011,21210277600011,O,1983-03-01,03,2019,,2021-10-27T08:07:14,true,4,,1,,RUE,GENERAL GANDYL,21610,FONTAINE-FRANCAISE,,,21277,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102776,00029,21210277600029,O,1983-12-21,11,2019,,2021-10-27T08:07:14,false,4,,3,,RUE,DES MUROTS,21610,FONTAINE-FRANCAISE,,,21277,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102776,00037,21210277600037,O,1983-12-21,00,2019,,2021-10-27T08:07:14,false,3,,49,,RUE,DE L'EGLISE,21610,FONTAINE-FRANCAISE,,,21277,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
212102776,00045,21210277600045,O,1996-01-01,NN,,,2019-11-14T14:00:23,false,3,MAIRIE,1,,RUE,GENERAL GANDYL,21610,FONTAINE-FRANCAISE,,,21277,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU ET ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
212102784,00015,21210278400015,O,1983-03-01,12,2019,,2021-10-27T08:07:14,true,4,,,,PL,DE L HOTEL DE VILLE,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102784,00023,21210278400023,O,1983-12-21,03,2019,,2021-10-27T08:07:14,false,3,,11,,RUE,COLONEL CLERE,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE LES CARROIS,,,,85.10Z,NAFRev2,N
212102784,00031,21210278400031,O,1983-12-21,03,2019,,2021-10-27T08:07:14,false,4,,9,,RUE,COLONEL CLERE,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUB LES CARROIS,,,,85.20Z,NAFRev2,N
212102784,00049,21210278400049,O,1983-12-21,03,2019,,2021-10-27T08:07:14,false,3,,,,RUE,DES SAVERNEY,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE SAVERNEY,,,,85.10Z,NAFRev2,N
212102784,00072,21210278400072,O,1984-01-01,11,2019,,2021-10-27T08:07:14,false,3,,2,,RUE,DU GENERAL DE GAULLE,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2008-01-01,A,HALTE GARDERIE,,,,88.91A,NAFRev2,N
212102784,00080,21210278400080,O,1985-10-18,03,2019,,2021-10-27T08:07:14,false,4,,1,,PL,DES TROIS SAFFRES,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PORTE-FEUILLES,,,,85.20Z,NAFRev2,N
212102784,00098,21210278400098,O,1985-10-18,03,2019,,2021-10-27T08:07:14,false,3,,,,RUE,DU DR MAJNONI D INTIGNANO,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE LES PORTE-FEUILLES,,,,85.10Z,NAFRev2,N
212102784,00106,21210278400106,O,1986-07-23,03,2019,,2021-10-27T08:07:14,false,4,,16,,RUE,DU FAUBOURG ST NICOLAS,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUB LES SAVERNEY,,,,85.20Z,NAFRev2,N
212102784,00114,21210278400114,O,1996-12-25,NN,,,2019-11-14T14:00:23,false,3,MAIRIE,,,PL,DE L HOTEL DE VILLE,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2002-12-31,F,SERVICE ASSAINISSEMENT,,,,90.0A,NAF1993,N
212102784,00122,21210278400122,O,1996-12-25,NN,,,2019-11-14T14:00:23,false,3,MAIRIE,,,PL,DE L HOTEL DE VILLE,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2002-12-31,F,SERVICE EAU,,,,41.0Z,NAF1993,N
212102784,00148,21210278400148,O,2015-12-25,11,2019,,2021-10-27T08:07:14,false,1,,1,,RUE,GEORGES BOURGOIN,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2015-12-25,A,CENTRE TECHNIQUE MUNICIPAL,,,,81.10Z,NAFRev2,N
212102784,00155,21210278400155,O,2015-12-25,11,2019,,2021-10-27T08:07:14,false,1,,8,,PL,DES TROIS SAFFRES,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2015-12-25,A,CRECHE JEANNE LELIEVRE,,,,88.91A,NAFRev2,N
212102792,00018,21210279200018,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,3,,,,,,21330,FONTAINES-LES-SECHES,,,21279,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102800,00019,21210280000019,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,3,,,,RUE,DE L'ECOLE,21390,FONTANGY,,,21280,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102818,00011,21210281800011,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,4,,,,RUE,LA SAULE,21610,FONTENELLE,,,21281,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102826,00014,21210282600014,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,3,,,,,,21460,FORLEANS,,,21282,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102834,00018,21210283400018,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,3,,,,,,21580,FRAIGNOT-ET-VESVROTTE,,,21283,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102834,00026,21210283400026,O,1983-12-21,01,2019,,2021-10-27T08:07:14,false,4,,,,PL,DE L'EGLISE,21580,FRAIGNOT-ET-VESVROTTE,,,21283,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102834,00034,21210283400034,O,1997-01-01,NN,,,2019-11-14T14:00:23,false,4,MAIRIE,,,,,21580,FRAIGNOT-ET-VESVROTTE,,,21283,,,,,,,,,,,,,,,,,,,2019-01-01,F,SERVICE EAU,,,,36.00Z,NAFRev2,N
212102842,00011,21210284200011,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,4,,,,,,21440,FRANCHEVILLE,,,21284,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102842,00029,21210284200029,O,1983-12-21,NN,,,2009-10-24T03:21:59,false,4,,3,,RUE,DU PRESBYTERE,21440,FRANCHEVILLE,,,21284,,,,,,,,,,,,,,,,,,,2008-04-22,F,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102842,00037,21210284200037,O,1999-01-01,NN,,,2012-11-07T15:36:40,false,4,MAIRIE,,,,,21440,FRANCHEVILLE,,,21284,,,,,,,,,,,,,,,,,,,2010-09-21,F,LOTISSEMENT,,,,42.99Z,NAFRev2,N
212102842,00045,21210284200045,O,2003-01-01,NN,,,2012-11-07T15:33:16,false,4,MAIRIE,,,,,21440,FRANCHEVILLE,,,21284,,,,,,,,,,,,,,,,,,,2010-09-21,F,ATELIERS RELAIS (RESTAUTANT),,,,68.20B,NAFRev2,N
212102842,00052,21210284200052,O,2008-04-22,NN,,,2021-02-23T10:31:32,false,1,,,,RUE,DE LA FOLIE,21440,FRANCHEVILLE,,,21284,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102859,00015,21210285900015,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,4,,,,,,21170,FRANXAULT,,,21285,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102859,00023,21210285900023,O,1983-12-21,02,2019,,2021-10-27T08:07:14,false,4,,8,,RUE,BOSSUET,21170,FRANXAULT,,,21285,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102859,00031,21210285900031,O,1984-01-01,NN,,,2008-01-04T18:27:54,false,3,,,,,,21170,FRANXAULT,,,21285,,,,,,,,,,,,,,,,,,,2008-01-01,A,GARDERIE MUNICIPALE,,,,88.91A,NAFRev2,N
212102859,00049,21210285900049,O,1988-09-16,NN,,,2017-05-04T01:23:18,false,3,,,,RUE,BOSSUET,21170,FRANXAULT,,,21285,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE RPI,,,,85.10Z,NAFRev2,N
212102867,00018,21210286700018,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,3,,,,,,21120,FRENOIS,,,21286,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102867,00026,21210286700026,O,1997-01-01,NN,,,2019-05-13T09:41:01,false,4,MAIRIE,,,,,21120,FRENOIS,,,21286,,,,,,,,,,,,,,,,,,,2019-01-01,F,SERVICE EAU DE FRENOIS,,,,36.00Z,NAFRev2,N
212102867,00034,21210286700034,O,2008-01-01,,,,2015-02-05T13:26:02,false,2,FERME DU TILLOY,7,,RUE,DU ROO,21120,FRENOIS,,,21286,,,,,,,,,,,,,,,,,,,2014-06-20,F,REHABILITATION FERME DU TILLOY,,,,42.99Z,NAFRev2,N
212102875,00011,21210287500011,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,3,,,,,,21500,FRESNES,,,21287,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102875,00037,21210287500037,O,1997-01-01,NN,,,2008-01-04T18:27:54,false,3,MAIRIE,,,,,21500,FRESNES,,,21287,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU,,,,36.00Z,NAFRev2,N
212102875,00045,21210287500045,O,2003-12-01,,,,2013-10-05T12:41:25,false,4,MAIRIE,,,RUE,DE L EGLISE,21500,FRESNES,,,21287,,,,,,,,,,,,,,,,,,,2012-12-25,F,LOGEMENTS SOCIAUX,,,,68.20A,NAFRev2,N
212102883,00015,21210288300015,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,4,,,,,,21150,FROLOIS,,,21288,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102883,00023,21210288300023,O,1983-12-21,NN,,,,false,4,,,,,GRANDE RUE,21150,FROLOIS,,,21288,,,,,,,,,,,,,,,,,,,2002-08-31,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,N
212102883,00031,21210288300031,O,1997-01-01,NN,,,2008-01-04T18:27:54,false,3,MAIRIE,,,,,21150,FROLOIS,,,21288,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU FROLOIS,,,,36.00Z,NAFRev2,N
212102891,00018,21210289100018,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,3,,,,,,21700,FUSSEY,,,21289,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102909,00018,21210290900018,O,1983-03-01,03,2019,,2021-10-27T08:07:14,true,4,,,,,,21120,GEMEAUX,,,21290,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102909,00026,21210290900026,O,1983-12-21,01,2019,,2021-10-27T08:07:14,false,5,,,,IMP,DE L'ECOLE,21120,GEMEAUX,,,21290,,,,,,,,,,,,,,,,,,,2010-01-18,A,ECOLE ELEMENTAIRE RPI J-P RAMEAU,,,,85.20Z,NAFRev2,N
212102909,00034,21210290900034,O,1996-01-26,01,2019,,2021-10-27T08:07:14,false,4,,,,IMP,DE L'ECOLE,21120,GEMEAUX,,,21290,,,,,,,,,,,,,,,,,,,2010-01-18,A,ECOLE MATERNELLE RPI J-P RAMEAU,,,,85.10Z,NAFRev2,N
212102917,00011,21210291700011,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,3,,,,,,21140,GENAY,,,21291,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102917,00029,21210291700029,O,1983-12-21,01,2019,,2021-10-27T08:07:14,false,4,,,,RUE,D'ARMANCON,21140,GENAY,,,21291,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
212102925,00014,21210292500014,O,1983-03-01,12,2019,,2021-10-27T08:07:14,true,4,,18,,AV,GENERAL DE GAULLE,21110,GENLIS,,,21292,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102925,00022,21210292500022,O,1983-12-21,03,2019,,2021-10-27T08:07:14,false,3,,29,,AV,GENERAL DE GAULLE,21110,GENLIS,,,21292,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE J.PREVERT,,,,85.10Z,NAFRev2,N
212102925,00030,21210292500030,O,1983-12-21,11,2019,,2021-10-27T08:07:14,false,4,,33,,AV,GENERAL DE GAULLE,21110,GENLIS,,,21292,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUB PAUL BERT,,,,85.20Z,NAFRev2,N
212102925,00048,21210292500048,O,1983-12-21,11,2019,,2021-10-27T08:07:14,false,4,,16,,RUE,DE LA VANOISE,21110,GENLIS,,,21292,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUB  JULES FERRY,,,,85.20Z,NAFRev2,N
212102925,00055,21210292500055,O,1983-12-21,03,2019,,2021-10-27T08:07:14,false,3,,18,,RUE,DE LA VANOISE,21110,GENLIS,,,21292,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE LA CHENAIE,,,,85.10Z,NAFRev2,N
212102925,00063,21210292500063,O,1996-01-01,NN,,,2018-01-22T15:12:52,false,4,MAIRIE,18,,AV,GENERAL DE GAULLE,21110,GENLIS,,,21292,,,,,,,,,,,,,,,,,,,2017-12-31,F,SCE DES EAUX DE GENLIS,,,,36.00Z,NAFRev2,N
212102925,00071,21210292500071,O,1996-01-01,NN,,,2018-01-22T15:08:29,false,4,MAIRIE,18,,AV,GENERAL DE GAULLE,21110,GENLIS,,,21292,,,,,,,,,,,,,,,,,,,2017-12-31,F,SCE D'ASSAINISSEMENT DE GENLIS,,,,38.11Z,NAFRev2,N
212102925,00089,21210292500089,O,1998-03-11,NN,,,2016-04-26T01:20:37,false,4,,18,,AV,GENERAL DE GAULLE,21110,GENLIS,,,21292,,,,,,,,,,,,,,,,,,,2014-12-31,F,CENTRE DE LOISIRS,,,,90.04Z,NAFRev2,N
212102933,00018,21210293300018,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,3,,,,,,21410,GERGUEIL,,,21293,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
212102933,00026,21210293300026,O,1996-01-01,NN,,,2018-04-04T10:30:46,false,4,MAIRIE,,,,,21410,GERGUEIL,,,21293,,,,,,,,,,,,,,,,,,,2018-01-01,F,SERVICE ASSAINISSEMENT GERGUEIL,,,,37.00Z,NAFRev2,N
212102941,00011,21210294100011,O,1983-03-01,02,2019,,2021-10-27T08:07:14,true,3,,,,,,21700,GERLAND,,,21294,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
212102941,00029,21210294100029,O,1983-12-21,NN,,,2016-04-26T01:20:37,false,4,,6,,RUE,DU JURA,21700,GERLAND,,,21294,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUBLIQUE RPI,,,,85.20Z,NAFRev2,N
212102941,00037,21210294100037,O,1996-12-25,NN,,,2008-01-04T18:27:54,false,2,MAIRIE,,,,,21700,GERLAND,,,21294,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
212102941,00045,21210294100045,O,2001-12-25,NN,,,2013-10-05T12:43:37,false,3,,,,,,21700,GERLAND,,,21294,,,,,,,,,,,,,,,,,,,2012-12-25,F,BA BAT INDUSTRIEL CENGRADOR,,,,42.99Z,NAFRev2,N
212102958,00015,21210295800015,O,1983-03-01,NN,,,2019-11-14T14:00:23,false,5,,,,RUE,DES HALLES,21220,GEVREY-CHAMBERTIN,,,21295,,,,,,,,,,,,,,,,,,,2015-10-19,F,MAIRIE,,,,84.11Z,NAFRev2,O
212102958,00023,21210295800023,O,1983-12-21,02,2019,,2021-10-27T08:07:14,false,4,,,,RUE,JACQUES BAZIN,21220,GEVREY-CHAMBERTIN,,,21295,,,,,,,,,,,,,,,,,,,2008-04-22,A,ECOLE ELEMENTAIRE PUB G ROUPNEL,,,,85.10Z,NAFRev2,N
212102958,00031,21210295800031,O,1983-12-21,11,2019,,2021-10-27T08:07:14,false,3,,,,RUE,JACQUES BAZIN,21220,GEVREY-CHAMBERTIN,,,21295,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE GASTON ROUPNEL,,,,85.20Z,NAFRev2,N
212102958,00049,21210295800049,O,1983-12-21,NN,,,2019-11-14T14:00:23,false,5,,2,,RUE,SOUVERT,21220,GEVREY-CHAMBERTIN,,,21295,,,,,,,,,,,,,,,,,,,2015-10-19,A,ECOLE ELEMENTAIRE PUB CENTRE,,,,84.11Z,NAFRev2,N
212102958,00056,21210295800056,O,1983-12-21,NN,,,2019-11-14T14:00:23,false,3,,3,,RUE,SOUVERT,21220,GEVREY-CHAMBERTIN,,,21295,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE DU CENTRE,,,,85.10Z,NAFRev2,N
212102958,00064,21210295800064,O,1996-01-01,NN,,,2019-11-14T14:00:23,false,3,,,,PL,MAIRIE,21220,GEVREY-CHAMBERTIN,,,21295,,,,,,,,,,,,,,,,,,,2005-07-13,F,LOTISSEMENT  FONTAINE DE BERGIS,,,,70.1C,NAFRev1,N
212102958,00072,21210295800072,O,1999-08-01,NN,,,2019-11-14T14:00:23,false,4,MAIRIE,,,RUE,DES HALLES,21220,GEVREY-CHAMBERTIN,,,21295,,,,,,,,,,,,,,,,,,,2013-12-31,F,ZONE ACTIVITE ARTISANALE,,,,42.99Z,NAFRev2,N
212102958,00080,21210295800080,O,2002-01-01,NN,,,2019-11-14T14:00:23,false,4,,,,RUE,DES HALLES,21220,GEVREY-CHAMBERTIN,,,21295,,,,,,,,,,,,,,,,,,,2013-12-31,F,AMENAGEMENT ZONE ACTIVITE ECONOMIQUE,,,,42.99Z,NAFRev2,N
212102958,00098,21210295800098,O,2001-12-25,NN,,,2019-11-14T14:00:23,false,3,MAIRIE,,,RUE,DES HALLES,21220,GEVREY-CHAMBERTIN,,,21295,,,,,,,,,,,,,,,,,,,2018-12-31,F,BA LOCATION IMMEUBLE,,,,42.99Z,NAFRev2,N
212102958,00114,21210295800114,O,2015-10-19,11,2019,,2021-10-27T08:07:14,true,2,MAIRIE,2,,RUE,SOUVERT,21220,GEVREY-CHAMBERTIN,,BP 8,21295,,,,,,,,,,,,,,,,,,,2017-01-22,A,,,,,84.11Z,NAFRev2,O
212102966,00018,21210296600018,O,1983-03-01,01,2019,,2021-10-27T08:07:14,true,3,,,,,GRANDE RUE,21520,GEVROLLES,,,21296,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
