210803235,00022,21080323500022,O,1983-12-21,NN,,,2019-11-14T14:00:16,false,3,,,,PL,DE L'ECOLE,08150,REMILLY-LES-POTHEES,,,08358,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210803243,00018,21080324300018,O,1983-03-01,03,2019,,2021-10-27T08:06:36,true,4,,3,,RUE,DU FOUR,08220,RENNEVILLE,,,08360,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803243,00026,21080324300026,O,1983-12-21,NN,,,2013-05-18T02:11:44,false,3,,3,,RUE,DU FOUR,08220,RENNEVILLE,,,08360,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210803243,00034,21080324300034,O,1996-05-01,NN,,,2008-01-04T18:24:53,false,3,MAIRIE,3,,RUE,DU FOUR,08220,RENNEVILLE,,,08360,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
210803250,00013,21080325000013,O,1983-03-01,12,2019,,2021-10-27T08:06:36,true,4,,,,PL,DE LA MAIRIE,08150,RENWEZ,,,08361,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803250,00021,21080325000021,O,1983-03-16,NN,,,2008-01-04T18:24:53,false,3,,,,,,08150,RENWEZ,,,08361,,,,,,,,,,,,,,,,,,,2008-01-01,A,SAPEURS POMPIERS,,,,84.25Z,NAFRev2,N
210803250,00039,21080325000039,O,1983-12-21,NN,,,,false,4,,10,B,RTE,DE LA BOUTILLETTE,08150,RENWEZ,,,08361,,,,,,,,,,,,,,,,,,,1999-08-31,F,ECOLE MATERNELLE PUBLIQUE,,,,80.1Z,NAF1993,N
210803250,00047,21080325000047,O,1983-12-21,11,2019,,2021-10-27T08:06:36,false,3,,10,T,RUE,DE LA BOUTILLETTE,08150,RENWEZ,,,08361,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE JULES MICHELET,,,,85.20Z,NAFRev2,N
210803250,00054,21080325000054,O,1996-05-01,NN,,,2008-01-04T18:24:53,false,3,MAIRIE,,,PL,DE LA MAIRIE,08150,RENWEZ,,,08361,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
210803250,00062,21080325000062,O,1996-05-01,NN,,,2013-10-05T12:25:59,false,4,MAIRIE,,,PL,DE LA MAIRIE,08150,RENWEZ,,,08361,,,,,,,,,,,,,,,,,,,2012-12-25,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
210803268,00015,21080326800015,O,1983-03-01,12,2019,,2021-10-27T08:06:36,true,4,,,,PL,DE LA REPUBLIQUE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803268,00056,21080326800056,O,1983-12-21,NN,,,,false,4,,,,PL,DE CAEN,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE PRIMAIRE PUBLIQUE GROUPE MAZARIN,,,,80.1Z,NAF1993,N
210803268,00064,21080326800064,O,1983-12-21,12,2019,,2021-10-27T08:06:36,false,4,,20,,PL,DE CAEN,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2009-09-18,A,ECOLE ELEMENTAIRE PUBLIQUE MAZARIN,,,,85.20Z,NAFRev2,N
210803268,00072,21080326800072,O,1983-12-21,NN,,,,false,4,,,,RUE,GEORGES CLEMENCEAU,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQUE LOUIS JOUVET,,,,80.1Z,NAF1993,N
210803268,00080,21080326800080,O,1983-12-21,03,2019,,2021-10-27T08:06:36,false,3,,5,,RUE,GEORGES CLEMENCEAU,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE LOUIS JOUVET,,,,85.20Z,NAFRev2,N
210803268,00098,21080326800098,O,1983-12-21,NN,,,,false,4,,,,RUE,JEAN MERMOZ,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQUE JEAN MERMOZ,,,,80.1Z,NAF1993,N
210803268,00106,21080326800106,O,1983-12-21,11,2019,,2021-10-27T08:06:36,false,3,,,,RUE,DE LORRAINE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE JEAN MERMOZ,,,,85.20Z,NAFRev2,N
210803268,00114,21080326800114,O,1983-12-21,NN,,,,false,4,,3,,RUE,MAZARIN,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQUE MAZARIN,,,,80.1Z,NAF1993,N
210803268,00122,21080326800122,O,1983-12-21,11,2019,,2021-10-27T08:06:36,false,3,,,,RUE,DE MONTPELLIER,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE GAMBETTA,,,,85.20Z,NAFRev2,N
210803268,00130,21080326800130,O,1983-12-21,NN,,,,false,4,,,,RUE,DE MONTPELLIER,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2000-08-31,F,ECOLE MATERNELLE PUBLIQUE GAMBETTA,,,,80.1Z,NAF1993,N
210803268,00148,21080326800148,O,1983-12-21,01,2019,,2021-10-27T08:06:36,false,4,,1,,RUE,MAURICE RAVEL,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2009-09-18,A,ECOLE MATERNELLE CAMILLE LASSAUX,,,,85.10Z,NAFRev2,N
210803268,00155,21080326800155,O,1983-12-21,NN,,,,false,4,,,,RUE,CAMILLE LASSAUX,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQU CAMILLE LASSAUX,,,,80.1Z,NAF1993,N
210803268,00163,21080326800163,O,1983-12-21,NN,,,,false,4,,,,RUE,DE LA PERTINGUETTE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE PRIMAIRE PUBLIQUE CAMILLE LASSAUX,,,,80.1Z,NAF1993,N
210803268,00171,21080326800171,O,1984-01-13,01,2019,,2021-10-27T08:06:36,false,3,,30,,RUE,DE L AGRICULTURE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2008-01-01,A,STADE MUNICIPAL,,,,93.11Z,NAFRev2,N
210803268,00189,21080326800189,O,1990-07-12,01,2019,,2021-10-27T08:06:36,false,3,MAIRIE,,,PL,DE LA REPUBLIQUE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2008-01-01,A,BIBLIOTHEQUE MUNICIPALE,,,,91.01Z,NAFRev2,N
210803268,00197,21080326800197,O,1994-01-01,NN,,,,false,4,MAIRIE,,,PL,DE LA REPUBLIQUE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,1999-12-25,F,SERVICE D'ASSAINISSEMENT,,,,90.0A,NAF1993,N
210803268,00205,21080326800205,O,1994-01-01,NN,,,2019-01-03T13:40:25,false,4,MAIRIE,,,PL,DE LA REPUBLIQUE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2018-01-01,F,SERVICE DES EAUX ET D'ASSAINISSEMENT,,,,36.00Z,NAFRev2,N
210803268,00213,21080326800213,O,1997-05-01,NN,,,2008-01-04T18:24:54,false,3,MAIRIE,,,PL,DE LA REPUBLIQUE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOCATION D'IMMEUBLES,,,,68.20B,NAFRev2,N
210803268,00221,21080326800221,O,1997-05-01,NN,,,2021-04-12T10:40:49,false,4,MAIRIE,,,PL,DE LA REPUBLIQUE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2018-12-31,F,ZONE DE L'ETOILE,,,,42.99Z,NAFRev2,N
210803268,00239,21080326800239,O,2000-06-01,NN,,,2008-01-04T18:24:54,false,3,MAIRIE,,,PL,DE LA REPUBLIQUE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES ORDURES MENAGERES,,,,38.11Z,NAFRev2,N
210803268,00247,21080326800247,O,2005-10-20,NN,,,2019-01-03T13:38:16,false,3,MAIRIE,,,PL,DE LA REPUBLIQUE,08300,RETHEL,,,08362,,,,,,,,,,,,,,,,,,,2018-01-01,F,ADDUCTION ET CAPTAGE EAU POTABLE,,,,36.00Z,NAFRev2,N
210803276,00018,21080327600018,O,1983-03-01,22,2019,,2021-10-27T08:06:36,true,4,,56,,RUE,VICTOR HUGO,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803276,00026,21080327600026,O,1983-12-21,NN,,,2006-10-26T23:40:11,false,3,,600,,CHE,DU VIEUX CHENE,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2004-08-31,F,ECOLE PRIMAIRE PUBLIQUE GEORGE SAND,,,,80.1Z,NAFRev1,N
210803276,00034,21080327600034,O,1983-12-21,11,2019,,2021-10-27T08:06:36,false,3,,148,,AV,ALBERT CALMETTE,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE CALMETTE,,,,85.20Z,NAFRev2,N
210803276,00042,21080327600042,O,1983-12-21,11,2019,,2021-10-27T08:06:36,false,4,,4,,RUE,CHARLES ADAM,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2013-09-01,A,ECOLE PRIMAIRE PUBLIQUE MICHEL TRABBIA,,,,85.20Z,NAFRev2,N
210803276,00067,21080327600067,O,1983-12-21,NN,,,2007-05-19T08:12:57,false,4,BOIS BRYAS,,,AV,DE LA FORET,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2006-08-31,F,ECOLE MATERNELLE PUBLIQUE,,,,80.1Z,NAFRev1,N
210803276,00083,21080327600083,O,1983-12-21,NN,,,2015-05-14T03:29:00,false,3,,55,,AV,JEAN BAPTISTE CLEMENT,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE LA BOUVERIE,,,,85.10Z,NAFRev2,N
210803276,00109,21080327600109,O,1983-12-21,NN,,,,false,4,,88,,RUE,JEAN MACE,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,1999-08-31,F,ECOLE PRIMAIRE PUBLIQUE JEAN MACE,,,,80.1Z,NAF1993,N
210803276,00117,21080327600117,O,1983-12-21,NN,,,2015-05-14T03:29:00,false,4,,23,,RUE,MICHELET,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2013-08-31,F,ECOLE MATERNELLE PUBLIQUE MICHELET,,,,85.10Z,NAFRev2,N
210803276,00125,21080327600125,O,1983-12-21,NN,,,,false,4,,,,AV,D ORZY,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,1998-09-01,F,ECOLE MATERNELLE PUBLIQUE GEORGE SAND,,,,80.1Z,NAF1993,N
210803276,00133,21080327600133,O,1983-12-21,11,2019,,2021-10-27T08:06:36,false,3,,247,,RUE,LEON BLUM,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE LA CAMPAGNE,,,,85.20Z,NAFRev2,N
210803276,00141,21080327600141,O,1983-12-21,NN,,,2012-05-05T00:24:00,false,4,,12,,RUE,MAX DORMOY,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2011-08-31,F,ECOLE MATERNELLE PUBLIQUE SARTNIZON,,,,85.10Z,NAFRev2,N
210803276,00158,21080327600158,O,1983-12-21,03,2019,,2021-10-27T08:06:36,false,4,,32,,RUE,LEON BLUM,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2010-12-20,A,ECOLE MATERNELLE PUBLIQUE LA CAMPAGNE,,,,85.10Z,NAFRev2,N
210803276,00174,21080327600174,O,1989-12-25,NN,,,,false,4,,184,,AV,ALBERT CALMETTE,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQUE,,,,80.1Z,NAF1993,N
210803276,00182,21080327600182,O,1994-01-01,NN,,,2021-09-06T13:58:11,false,4,MAIRIE,56,,RUE,VICTOR HUGO,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2019-12-31,F,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
210803276,00190,21080327600190,O,1994-01-01,NN,,,2021-09-06T11:30:39,false,4,MAIRIE,56,,RUE,VICTOR HUGO,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2019-12-31,F,SERVICE D'ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
210803276,00208,21080327600208,O,1972-03-20,NN,,,2009-06-27T03:18:31,false,3,,95,,QUAI,EDGARD QUINET,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING MUNICIPAL LES BATEAUX,,,,55.30Z,NAFRev2,N
210803276,00216,21080327600216,O,1997-01-01,NN,,,2008-01-04T18:24:54,false,3,MAIRIE,56,,RUE,VICTOR HUGO,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2008-01-01,A,BUDGET ANNEXE BATIMENTS LOCATIFS,,,,68.20B,NAFRev2,N
210803276,00224,21080327600224,O,1996-12-25,NN,,,2016-01-12T00:10:23,false,2,MAIRIE,56,,RUE,VICTOR HUGO,08500,REVIN,,,08363,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE FORESTIERS,,,,02.20Z,NAFRev2,N
210803284,00012,21080328400012,O,1983-03-01,02,2019,,2021-10-27T08:06:36,true,3,,,,,GRANDE RUE,08130,RILLY-SUR-AISNE,,,08364,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210803292,00015,21080329200015,O,1983-03-01,12,2019,,2021-10-27T08:06:36,true,4,,144,,RUE,FRANCOIS MITTERRAND,08150,RIMOGNE,,,08365,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803292,00023,21080329200023,O,1983-12-21,03,2019,,2021-10-27T08:06:36,false,3,,111,,RUE,DE LA FOSSE TRUFFY,08150,RIMOGNE,,,08365,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE HENRI BISTON,,,,85.10Z,NAFRev2,N
210803292,00031,21080329200031,O,1983-12-21,11,2019,,2021-10-27T08:06:36,false,3,,3,,PL,DE L EGLISE,08150,RIMOGNE,,,08365,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE JULES DESPLOUS,,,,85.20Z,NAFRev2,N
210803300,00016,21080330000016,O,1983-03-01,11,2019,,2021-10-27T08:06:36,true,4,,,,PL,MERMOZ,08220,ROCQUIGNY,,,08366,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803300,00024,21080330000024,O,1983-12-21,01,2019,,2021-10-27T08:06:36,false,3,,2,,RUE,DE LA MALACQUISE,08220,ROCQUIGNY,,,08366,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210803300,00057,21080330000057,O,2004-01-01,NN,,,2008-01-04T18:24:54,false,3,MAIRIE,,,PL,MERMOZ,08220,ROCQUIGNY,,,08366,,,,,,,,,,,,,,,,,,,2008-01-01,A,LEGS LAGNAUX,,,,84.12Z,NAFRev2,N
210803318,00018,21080331800018,O,1983-03-01,11,2019,,2021-10-27T08:06:36,true,4,,16,,PL,D'ARMES,08230,ROCROI,,,08367,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803318,00026,21080331800026,O,1983-12-21,NN,,,,false,4,,1,,RUE,EDOUARD BINET,08230,ROCROI,,,08367,,,,,,,,,,,,,,,,,,,2000-08-31,F,ECOLE MATERNELLE PUBLIQUE,,,,80.1Z,NAF1993,N
210803318,00034,21080331800034,O,1983-12-21,11,2019,,2021-10-27T08:06:36,false,4,,,,RUE,DU GRAND QUARTIER,08230,ROCROI,,,08367,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE P. MENDES FRANCE,,,,85.20Z,NAFRev2,N
210803318,00042,21080331800042,O,1983-12-21,03,2019,,2021-10-27T08:06:37,false,3,,17,,RTE,DE REVIN,08230,ROCROI,,,08367,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE D'HIRAUMONT,,,,85.20Z,NAFRev2,N
210803318,00067,21080331800067,O,1969-07-01,NN,,,2008-01-04T18:24:54,false,3,,,,,LES REMPARTS,08230,ROCROI,,,08367,,,,,,,,,,,,,,,,,,,2008-01-01,A,TERRAIN DE CAMPING MUNICIPAL DE REMPARTS,,,,55.30Z,NAFRev2,N
210803318,00075,21080331800075,O,1996-05-01,NN,,,2008-01-04T18:24:54,false,3,MAIRIE,16,,PL,D'ARMES,08230,ROCROI,,,08367,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
210803318,00109,21080331800109,O,2009-08-06,,,,2009-09-16T08:56:40,false,1,,,,,LA PERCEE,08230,ROCROI,,,08367,,,,,,,,,,,,,,,,,,,2009-08-06,F,LES P'TITD ROY,,,,88.91A,NAFRev2,N
210803326,00011,21080332600011,O,1983-03-01,01,2019,,2021-10-27T08:06:37,true,3,,,,,GRANDE RUE,08190,ROIZY,,,08368,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803326,00029,21080332600029,O,1983-12-21,00,2019,,2021-10-27T08:06:37,false,5,,3,,,GRANDE RUE,08190,ROIZY,,,08368,,,,,,,,,,,,,,,,,,,2014-09-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
210803334,00015,21080333400015,O,1983-03-01,01,2019,,2021-10-27T08:06:37,true,4,,,,,GRANDE RUE,08220,LA ROMAGNE,,,08369,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210803342,00018,21080334200018,O,1983-03-01,02,2019,,2021-10-27T08:06:37,true,4,,,,RTE,DEPARTEMENTALE 978,08150,ROUVROY-SUR-AUDRY,,,08370,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803342,00026,21080334200026,O,1983-12-21,02,2019,,2021-10-27T08:06:37,false,3,,,,RUE,DE LA PELLE,08150,ROUVROY-SUR-AUDRY,,,08370,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210803342,00034,21080334200034,O,1996-05-01,NN,,,2019-11-14T14:00:16,false,3,MAIRIE,,,RTE,DEPARTEMENTALE 978,08150,ROUVROY-SUR-AUDRY,,,08370,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
210803342,00042,21080334200042,O,1996-05-01,NN,,,2019-11-14T14:00:16,false,4,,,,RTE,DEPARTEMENTALE 978,08150,ROUVROY-SUR-AUDRY,,,08370,,,,,,,,,,,,,,,,,,,2017-04-07,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
210803359,00012,21080335900012,O,1983-03-01,NN,,,2018-09-29T12:04:24,true,5,,,,PL,DE LA MAIRIE,08140,BAZEILLES,,,08053,,,,,,,,,,,,,,,,,,,2017-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,O
210803359,00020,21080335900020,O,1996-05-01,NN,,,2017-02-12T14:19:09,false,4,,,,,,08140,BAZEILLES,,,08053,,,,,,,,,,,,,,,,,,,2017-01-01,F,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
210803359,00038,21080335900038,O,1996-05-01,NN,,,2017-02-12T14:19:09,false,4,,,,,,08140,BAZEILLES,,,08053,,,,,,,,,,,,,,,,,,,2017-01-01,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
210803367,00015,21080336700015,O,1983-03-01,02,2019,,2021-10-27T08:06:37,true,3,,,,,GRANDE RUE,08220,RUBIGNY,,,08372,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210803375,00018,21080337500018,O,1983-03-01,02,2019,,2021-10-27T08:06:37,true,4,,,,,GRANDE RUE,08290,RUMIGNY,,,08373,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803375,00026,21080337500026,O,1983-12-21,02,2019,,2021-10-27T08:06:37,false,3,,1,,PL,SAINT PIERRE,08290,RUMIGNY,,,08373,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
210803375,00034,21080337500034,O,1976-07-01,NN,,,2008-01-04T18:24:54,false,5,,,,,GRANDE RUE,08290,RUMIGNY,,,08373,,,,,,,,,,,,,,,,,,,2008-01-01,A,TERRAIN CAMPING MUNICIPAL,,,,55.30Z,NAFRev2,N
210803375,00042,21080337500042,O,1996-05-01,NN,,,2008-01-04T18:24:54,false,3,,,,,GRANDE RUE,08290,RUMIGNY,,,08373,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
210803383,00012,21080338300012,O,1983-03-01,02,2019,,2021-10-27T08:06:37,true,3,,,,,GRANDE RUE,08130,LA SABOTTERIE,,,08374,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210803391,00015,21080339100015,O,1983-03-01,01,2019,,2021-10-27T08:06:37,true,3,,,,RUE,DE L'EGLISE,08110,SACHY,,,08375,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210803391,00023,21080339100023,O,1994-01-01,NN,,,2018-08-29T16:58:09,false,4,MAIRIE,,,RUE,L'EGLISE,08110,SACHY,,,08375,,,,,,,,,,,,,,,,,,,2016-12-31,F,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
210803409,00015,21080340900015,O,1983-03-01,01,2019,,2021-10-27T08:06:37,true,3,,,,PL,DE L'EGLISE,08110,SAILLY,,,08376,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210803409,00031,21080340900031,O,1996-05-01,NN,,,2018-08-20T14:24:41,false,4,,,,,,08110,SAILLY,,,08376,,,,,,,,,,,,,,,,,,,2017-12-31,F,SERVICE DES EAUX,,,,36.00Z,NAFRev2,N
210803409,00049,21080340900049,O,1996-05-01,NN,,,2013-10-05T12:25:59,false,4,,,,,,08110,SAILLY,,,08376,,,,,,,,,,,,,,,,,,,2012-12-25,F,SERVICE ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
210803417,00018,21080341700018,O,1983-03-01,01,2019,,2021-10-27T08:06:37,true,4,,,,RUE,DES REMPARTS,08310,SAINT-CLEMENT-À-ARNES,,,08378,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803417,00026,21080341700026,O,1983-12-21,NN,,,2019-11-14T14:00:16,false,4,,,,RUE,DES REMPARTS,08310,SAINT-CLEMENT-À-ARNES,,,08378,,,,,,,,,,,,,,,,,,,2002-03-19,F,ECOLE MATERNELLE PUBLIQUE,,,,80.1Z,NAF1993,N
210803425,00011,21080342500011,O,1983-03-01,02,2019,,2021-10-27T08:06:37,true,4,,2,,RUE,DU MONT BLANC,08310,SAINT-ETIENNE-À-ARNES,,,08379,,,,,,,,,,,,,,,,,,,2011-02-20,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803425,00029,21080342500029,O,1983-12-21,NN,,,2019-11-14T14:00:16,false,4,,2,,RUE,DU BLANC MONT,08310,SAINT-ETIENNE-À-ARNES,,,08379,,,,,,,,,,,,,,,,,,,2002-03-19,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,N
210803425,00037,21080342500037,O,1995-01-01,NN,,,2019-11-14T14:00:16,false,4,MAIRIE,2,,RUE,DU MONT BLANC,08310,SAINT-ETIENNE-À-ARNES,,,08379,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'EAU,,,,36.00Z,NAFRev2,N
210803433,00015,21080343300015,O,1983-03-01,01,2019,,2021-10-27T08:06:37,true,3,MAIRIE,,,PL,WISSEMBOURG,08360,SAINT-FERGEUX,,,08380,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210803433,00023,21080343300023,O,1983-03-16,NN,,,2019-11-14T14:00:16,false,3,,,,,,08360,SAINT-FERGEUX,,,08380,,,,,,,,,,,,,,,,,,,2008-01-01,A,SAPEURS POMPIERS,,,,84.25Z,NAFRev2,N
210803433,00031,21080343300031,O,1983-12-21,NN,,,2019-11-14T14:00:16,false,4,,,,,,08360,SAINT-FERGEUX,,,08380,,,,,,,,,,,,,,,,,,,1998-09-01,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAF1993,N
210803441,00018,21080344100018,O,1983-03-01,03,2019,,2021-10-27T08:06:37,true,4,,3,,RUE,BRENNUS DELAITRE,08190,SAINT-GERMAINMONT,,,08381,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
210803441,00026,21080344100026,O,1983-12-21,03,2019,,2021-10-27T08:06:37,false,4,,,,CHE,DE LA CARRIERE,08190,SAINT-GERMAINMONT,,,08381,,,,,,,,,,,,,,,,,,,2013-09-01,A,ECOLE PRIMAIRE PUBLIQUE ARC EN CIEL,,,,85.20Z,NAFRev2,N
210803441,00042,21080344100042,O,1996-05-01,NN,,,2019-11-14T14:00:16,false,3,MAIRIE,3,,RUE,DE BRENNUS DELAITRE,08190,SAINT-GERMAINMONT,,,08381,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE D'EAU,,,,36.00Z,NAFRev2,N
210803441,00059,21080344100059,O,2000-11-29,NN,,,2019-11-14T14:00:16,false,4,MAIRIE,3,,RUE,BRENNUS DELAITRE,08190,SAINT-GERMAINMONT,,,08381,,,,,,,,,,,,,,,,,,,2003-09-10,F,ZONE D'ACTIVITES,,,,70.1C,NAFRev1,N
210803441,00067,21080344100067,O,2002-12-03,NN,,,2019-11-14T14:00:16,false,3,MAIRIE,3,,RUE,BRENNUS DELAITRE,08190,SAINT-GERMAINMONT,,,08381,,,,,,,,,,,,,,,,,,,2004-04-05,F,BATIMENT COMMERCIAL,,,,70.2C,NAFRev1,N
210803458,00012,21080345800012,O,1983-03-01,02,2019,,2021-10-27T08:06:37,true,3,,,,RUE,DE L'ECOLE,08220,SAINT-JEAN-AUX-BOIS,,,08382,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
210803466,00015,21080346600015,O,1983-03-01,01,2019,,2021-10-27T08:06:37,true,3,,,,PL,DE LA MAIRIE,08250,SAINT-JUVIN,,,08383,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,N
