200074805,00074,20007480500074,O,2017-01-01,,,,2018-11-12T20:02:21,false,1,,7,,RES,DE LA GARENNE,85450,MOREILLES,,,85149,,,,,,,,,,,,,,,,,,,2017-01-01,A,MARPA LES HAUTS DE L'ABBAYE,,,,87.30A,NAFRev2,N
200074813,00011,20007481300011,O,2017-02-22,03,2019,,2021-10-27T08:06:08,true,1,MAIRIE,2,,RUE,DE LA MAIRIE,88700,PADOUX,,,88340,,,,,,,,,,,,,,,,,,,2017-02-22,A,,,,,84.12Z,NAFRev2,O
200074821,00014,20007482100014,O,2017-09-01,00,2019,,2021-10-27T08:06:08,true,2,,44,,AV,DES PAQUERETTES,13013,MARSEILLE 13,,,13213,,,,,,,,,,,,,,,,,,,2018-02-18,A,,,,,85.31Z,NAFRev2,O
200074839,00016,20007483900016,O,2017-02-09,02,2019,,2021-10-27T08:06:08,true,1,,,,,MAIRIE,50720,SAINT-CYR-DU-BAILLEUL,,,50462,,,,,,,,,,,,,,,,,,,2017-02-09,A,,,,,70.22Z,NAFRev2,O
200074847,00019,20007484700019,O,2017-01-01,,,,2017-08-29T00:10:15,true,1,,,,,,20224,CALACUCCIA,,,2B047,,,,,,,,,,,,,,,,,,,2017-01-01,A,,,,,84.11Z,NAFRev2,N
200074854,00015,20007485400015,O,2017-04-01,03,2019,,2021-10-27T08:06:08,true,1,MAIRIE,24,,PL,GAMBETTA,40630,SABRES,,,40246,,,,,,,,,,,,,,,,,,,2017-04-01,A,,,,,88.99B,NAFRev2,O
200074854,00023,20007485400023,O,2017-04-01,21,2019,,2021-10-27T08:06:08,false,2,,512,,RUE,BROUSTRA,40430,SORE,,,40307,,,,,,,,,,,,,,,,,,,2018-02-04,A,EHPAD BALCONS DE LA LEYRE,,,,87.10A,NAFRev2,O
200074854,00031,20007485400031,O,2017-04-01,21,2019,,2021-10-27T08:06:08,false,2,,83,,RTE,DE LUXEY,40420,LABRIT,,,40135,,,,,,,,,,,,,,,,,,,2018-02-04,A,EHPAD DU PAYS D'ALBRET,,,,87.10A,NAFRev2,O
200074854,00049,20007485400049,O,2017-04-01,21,2019,,2021-10-27T08:06:08,false,2,,,,RTE,DU PRESBYTERE,40630,SABRES,,,40246,,,,,,,,,,,,,,,,,,,2018-02-04,A,EHPAD DE SABRES,,,,87.10A,NAFRev2,O
200074854,00056,20007485400056,O,2017-04-01,12,2019,,2021-10-27T08:06:08,false,2,,,,,,40410,PISSOS,,,40227,,,,,,,,,,,,,,,,,,,2018-02-04,A,EHPAD LA GRANDE LANDE,,,,87.10A,NAFRev2,O
200074854,00064,20007485400064,O,2017-04-01,21,2019,,2021-10-27T08:06:08,false,2,MAIRIE,24,,PL,GAMBETTA,40630,SABRES,,,40246,,,,,,,,,,,,,,,,,,,2018-02-04,A,SERVICES AIDES A DOMICILE,,,,88.10A,NAFRev2,O
200074854,00072,20007485400072,O,2017-04-01,12,2019,,2021-10-27T08:06:08,false,2,MAIRIE,24,,PL,GAMBETTA,40630,SABRES,,,40246,,,,,,,,,,,,,,,,,,,2018-02-04,A,SERVICES SOINS INFIRMIERS A DOMICILE,,,,86.90D,NAFRev2,O
200074862,00018,20007486200018,O,2017-02-01,01,2019,,2021-10-27T08:06:08,true,1,MAIRIE,,,,,67370,STUTZHEIM-OFFENHEIM,,,67485,,,,,,,,,,,,,,,,,,,2017-02-01,A,,,,,42.99Z,NAFRev2,N
200074870,00011,20007487000011,O,2017-03-13,01,2019,,2021-10-27T08:06:08,true,1,,10,,PL,DE LA LIBERATION,19140,UZERCHE,,,19276,,,,,,,,,,,,,,,,,,,2017-03-13,A,,,,,84.11Z,NAFRev2,O
200074888,00013,20007488800013,O,2017-03-13,12,2019,,2021-10-27T08:06:08,true,1,,40,,AV,JEAN MERMOZ,62000,DAINVILLE,,CS 70255,62263,62005,ARRAS CEDEX,,,,,,,,,,,,,,,,,2017-03-13,A,,,,,84.11Z,NAFRev2,O
200074920,00014,20007492000014,O,2017-03-14,11,2019,,2021-10-27T08:06:08,true,1,,2,,RUE,JOSEPH LACROIX,30700,UZES,,,30334,,,,,,,,,,,,,,,,,,,2017-03-14,A,,,,,84.11Z,NAFRev2,O
200074938,00016,20007493800016,O,2017-03-13,02,2019,,2021-10-27T08:06:08,true,1,,,,,,19190,BEYNAT,,,19023,,,,,,,,,,,,,,,,,,,2017-03-13,A,,,,,84.11Z,NAFRev2,O
200074946,00019,20007494600019,O,2017-03-10,,,,2017-06-20T08:32:56,true,1,,9,,RUE,VOLTAIRE,27000,EVREUX,,,27229,,,,,,,,,,,,,,,,,,,2017-03-10,A,,,,,84.13Z,NAFRev2,O
200074953,00015,20007495300015,O,2017-03-17,11,2019,,2021-10-27T08:06:08,true,1,,16,,RUE,DU ZORNHOFF,67700,SAVERNE,,,67437,,,,,,,,,,,,,,,,,,,2017-03-17,A,,,,,84.11Z,NAFRev2,O
200074961,00018,20007496100018,O,2017-09-01,00,2019,,2021-10-27T08:06:08,true,2,,41,,RUE,DES FAURES,26760,BEAUMONT-LES-VALENCE,,,26037,,,,,,,,,,,,,,,,,,,2018-02-11,A,,,,,85.31Z,NAFRev2,O
200074979,00010,20007497900010,O,2017-07-01,00,2019,,2021-10-27T08:06:08,true,1,,29,,RUE,MAL DE LATTRE DE TASSIGNY,70300,LUXEUIL-LES-BAINS,,,70311,,,,,,,,,,,,,,,,,,,2017-07-01,A,,,,,85.31Z,NAFRev2,N
200074987,00013,20007498700013,O,2017-03-22,02,2019,,2021-10-27T08:06:08,true,1,MAIRIE,,,RUE,DE L'EGLISE,76850,GRIGNEUSEVILLE,,,76328,,,,,,,,,,,,,,,,,,,2017-03-22,A,,,,,84.11Z,NAFRev2,O
200075000,00014,20007500000014,O,2017-03-31,01,2019,,2021-10-27T08:06:08,true,1,,12,,RUE,FONTAINE CORBILLON,51700,CHATILLON-SUR-MARNE,,,51136,,,,,,,,,,,,,,,,,,,2017-03-31,A,,,,,84.12Z,NAFRev2,O
200075018,00016,20007501800016,O,2017-03-22,11,2019,,2021-10-27T08:06:08,false,2,,11,,RTE,DE DIEPPE,76730,BACQUEVILLE-EN-CAUX,,,76051,,,,,,,,,,,,,,,,,,,2021-08-20,F,,,,,84.11Z,NAFRev2,O
200075018,00024,20007501800024,O,2021-08-20,,,,2021-09-10T08:47:17,true,1,,803,,RUE,CHARLES HENRY D'AMBAY,76590,SAINT-HONORE,,,76589,,,,,,,,,,,,,,,,,,,2021-08-20,A,,,,,84.11Z,NAFRev2,O
200075026,00019,20007502600019,O,2017-03-22,01,2018,,2020-08-25T10:15:17,true,2,,21,,PL,DU GENERAL LECLERC,76710,MONTVILLE,,,76452,,,,,,,,,,,,,,,,,,,2019-01-01,F,,,,,84.13Z,NAFRev2,O
200075034,00013,20007503400013,O,2017-03-22,00,2019,,2021-10-27T08:06:08,false,2,ESPACE LE VIVIER,,,,,76680,SAINT-SAENS,,BP 4,76648,,,,,,,,,,,,,,,,,,,2019-04-12,F,,,,,84.11Z,NAFRev2,O
200075034,00039,20007503400039,O,2019-04-12,11,2019,,2021-10-27T08:06:08,true,1,,7,,RUE,DU GENERAL LECLERC,76270,NEUFCHATEL-EN-BRAY,,BP 40,76462,,,,,,,,,,,,,,,,,,,2019-04-12,A,,,,,84.11Z,NAFRev2,O
200075042,00016,20007504200016,O,2017-02-17,00,2019,,2021-10-27T08:06:08,true,2,,,,CHE,DE LA FARE,83570,CARCES,,,83032,,,,,,,,,,,,,,,,,,,2017-09-01,A,,,,,85.31Z,NAFRev2,O
200075059,00010,20007505900010,O,2017-07-01,02,2019,,2021-10-27T08:06:08,true,1,,,,RUE,DES ECOLES,05150,VALDOULE,,,05024,,,,,,,,,,,,,,,,,,,2017-07-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
200075059,00028,20007505900028,O,2017-07-01,,,,2021-02-23T10:30:45,false,1,MAIRIE,,,RUE,DES ECOLES,05150,VALDOULE,,,05024,,,,,,,,,,,,,,,,,,,2017-07-01,A,COMMUNE DELEGUEE DE BRUIS,,,,84.11Z,NAFRev2,N
200075059,00036,20007505900036,O,2017-07-01,,,,2017-07-03T20:11:05,false,1,MAIRIE,,,,,05150,VALDOULE,,,05024,,,,,,,,,,,,,,,,,,,2017-07-01,A,COMMUNE DELEGUEE DE MONTMORIN,,,,84.11Z,NAFRev2,N
200075059,00044,20007505900044,O,2017-07-01,,,,2017-07-03T20:13:13,false,1,MAIRIE,,,,,05150,VALDOULE,,,05024,,,,,,,,,,,,,,,,,,,2017-07-01,A,COMMUNE DELEGUEE DE SAINTE MARIE,,,,84.11Z,NAFRev2,N
200075059,00051,20007505900051,O,2017-07-01,,,,2017-07-03T20:11:07,false,1,,,,,,05150,VALDOULE,,,05024,,,,,,,,,,,,,,,,,,,2017-07-01,A,ECOLE ELEMENTAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
200075067,00013,20007506700013,O,2017-03-10,03,2019,,2021-10-27T08:06:08,true,1,,,,,MAIRIE,78940,LA QUEUE-LES-YVELINES,,,78513,,,,,,,,,,,,,,,,,,,2017-03-10,A,,,,,84.11Z,NAFRev2,O
200075075,00016,20007507500016,O,2017-04-01,,,,2020-12-28T10:19:54,true,2,,28,,CRS,JEAN JAURES,13560,SENAS,,,13105,,,,,,,,,,,,,,,,,,,2021-01-01,F,,,,,90.04Z,NAFRev2,N
200075083,00010,20007508300010,O,2017-03-31,00,2018,,2020-08-25T10:15:17,false,2,,,,DOM,DE THENIERES,74140,BALLAISON,,,74025,,,,,,,,,,,,,,,,,,,2018-10-05,F,,,,,84.11Z,NAFRev2,O
200075083,00028,20007508300028,O,2018-10-05,11,2019,,2021-10-27T08:06:08,true,1,,110,,CHE,DES MOUILLES,74550,PERRIGNIER,,,74210,,,,,,,,,,,,,,,,,,,2018-10-05,A,,,,,84.11Z,NAFRev2,O
200075109,00013,20007510900013,O,2017-03-31,01,2019,,2021-10-27T08:06:08,true,1,MAIRIE,,,,LE BOURG,19320,CLERGOUX,,,19056,,,,,,,,,,,,,,,,,,,2017-03-31,A,,,,,84.11Z,NAFRev2,O
200075117,00016,20007511700016,O,2017-04-01,02,2019,,2021-10-27T08:06:08,true,1,,55,,AV,DU GENERAL GILLIOT,40700,HAGETMAU,,BP 52,40119,40705,HAGETMAU CEDEX,,,,,,,,,,,,,,,,,2017-04-01,A,,,,,84.11Z,NAFRev2,O
200075117,00024,20007511700024,O,2021-03-12,,,,2021-07-22T11:19:47,false,1,,,,CHE,LARODE,40700,HAGETMAU,,,40119,,,,,,,,,,,,,,,,,,,2021-03-12,A,ABATTOIR - PETR,,,,68.20B,NAFRev2,N
200075125,00019,20007512500019,O,2017-03-31,01,2019,,2021-10-27T08:06:08,true,1,,9,,RUE,HENRI BREUIL,60600,CLERMONT,,,60157,,,,,,,,,,,,,,,,,,,2017-03-31,A,,,,,84.11Z,NAFRev2,O
200075133,00013,20007513300013,O,2017-01-01,11,2019,,2021-10-27T08:06:08,true,1,,13,,RUE,DE GIROMAGNY,90170,ETUEFFONT,,,90041,,,,,,,,,,,,,,,,,,,2017-01-01,A,,,,,84.11Z,NAFRev2,O
200075133,00021,20007513300021,O,2017-01-01,,,,2019-11-14T14:01:04,false,1,,40,B,AV,JEAN MOULIN,90110,ROUGEMONT-LE-CHATEAU,,,90089,,,,,,,,,,,,,,,,,,,2017-01-01,A,SICTOM DE LA ZONE SOUS VOSGIENNE,,,,38.11Z,NAFRev2,N
200075141,00016,20007514100016,O,2017-01-23,,,,2017-04-11T08:24:29,true,1,MAIRIE,,,,,42410,CHUYER,,,42064,,,,,,,,,,,,,,,,,,,2017-01-23,A,,,,,42.99Z,NAFRev2,N
200075158,00010,20007515800010,O,2017-09-01,00,2019,,2021-10-27T08:06:08,true,1,,15,,CHE,DE L ANC CHP DE COURSE,91410,DOURDAN,,,91200,,,,,,,,,,,,,,,,,,,2017-09-01,A,,,,,85.31Z,NAFRev2,N
200075166,00013,20007516600013,O,2017-04-01,11,2019,,2021-10-27T08:06:08,true,1,HOTEL DES SERVICES,5,,RUE,BARBIER,25110,BAUME-LES-DAMES,,,25047,,,,,,,,,,,,,,,,,,,2017-04-01,A,,,,,84.11Z,NAFRev2,O
200075174,00017,20007517400017,O,2017-04-05,,,,2018-01-06T08:31:16,true,2,MAIRIE DELEGUEE D'EPERSY,,,,CHEFLIEU,73410,ENTRELACS,,,73010,,,,,,,,,,,,,,,,,,,2018-01-01,F,,,,,84.11Z,NAFRev2,O
200075182,00010,20007518200010,O,1900-01-01,00,2019,,2021-10-27T08:06:08,true,1,,15,,RUE,DE LA LACHE,57530,RAVILLE,,,57563,,,,,,,,,,,,,,,,,,,1900-01-01,A,,,,,94.91Z,NAFRev2,N
200075224,00010,20007522400010,O,2017-03-30,22,2019,,2021-10-27T08:06:08,true,1,,12,,RUE,VILLIOT,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2017-03-30,A,,,,,84.11Z,NAFRev2,O
200075224,00028,20007522400028,O,2018-10-01,,,,2018-11-07T09:19:25,false,2,,12,,RUE,VILLIOT,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2018-10-01,F,,,,,84.11Z,NAFRev2,O
200075232,00013,20007523200013,O,2016-10-18,11,2019,,2021-10-27T08:06:08,true,1,,,,QUA,DE LA RAZE,07230,LABLACHERE,,,07117,,,,,,,,,,,,,,,,,,,2016-10-18,A,,,,,93.11Z,NAFRev2,O
200075232,00021,20007523200021,O,2016-10-18,,,,2019-07-26T16:42:40,false,1,,,,QUA,DE LA RAZE,07230,LABLACHERE,,,07117,,,,,,,,,,,,,,,,,,,2016-10-18,A,ACTIVITES LUDIQUES SAUNA HAMAM,,,,93.29Z,NAFRev2,N
200075240,00016,20007524000016,O,2017-02-17,21,2019,,2021-10-27T08:06:08,true,1,,9,,RUE,DES TROIS BANQUETS,31000,TOULOUSE,,BP 821,31555,31080,TOULOUSE CEDEX 6,,,,,,,,,,,,,,,,,2017-02-17,A,,,,,84.11Z,NAFRev2,O
200075257,00010,20007525700010,O,2017-09-01,00,2019,,2021-10-27T08:06:08,true,2,,19,,RUE,PAUL CAZENEUVE,69008,LYON 8EME,,,69388,,,,,,,,,,,,,,,,,,,2018-01-14,A,,,,,85.31Z,NAFRev2,O
200075265,00013,20007526500013,O,2017-09-01,00,2019,,2021-10-27T08:06:08,true,2,,,,RUE,DES JARDINS,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2018-01-14,A,,,,,85.31Z,NAFRev2,O
200075273,00017,20007527300017,O,2015-02-02,,,,2019-06-28T08:38:36,true,2,MAIRIE,14,,RUE,SAINT AUGUSTIN SCHOEFFLER,57370,MITTELBRONN,,,57468,,,,,,,,,,,,,,,,,,,2019-06-19,A,,,,,42.99Z,NAFRev2,O
200075281,00010,20007528100010,O,2017-04-01,00,2019,,2021-10-27T08:06:08,true,1,LD LAMBOUX,,,RUE,THOMAS-PESQUET,56250,ELVEN,,,56053,,,,,,,,,,,,,,,,,,,2017-04-01,A,,,,,85.31Z,NAFRev2,N
200075299,00012,20007529900012,O,2010-06-29,,,,2017-04-19T14:09:50,true,1,,1,,ALL,DU PRES DE PUY,19700,LAGRAULIERE,,,19100,,,,,,,,,,,,,,,,,,,2010-06-29,A,,,,,87.10A,NAFRev2,N
200075307,00013,20007530700013,O,2017-01-01,12,2019,,2021-10-27T08:06:08,true,1,,35,,RUE,DE LA QUEMINE,71500,BRANGES,,,71056,,,,,,,,,,,,,,,,,,,2017-01-01,A,,,,,84.11Z,NAFRev2,O
200075315,00016,20007531500016,O,2017-04-21,21,2019,,2021-10-27T08:06:08,true,1,,14,,RUE,DE LA MAIRIE,11360,DURBAN-CORBIERES,,,11124,,,,,,,,,,,,,,,,,,,2017-04-21,A,,,,,84.11Z,NAFRev2,O
200075323,00010,20007532300010,O,2017-05-01,02,2019,,2021-10-27T08:06:08,true,1,MAIRIE,,,RUE,PRINCIPALE,64470,TARDETS-SORHOLUS,,,64533,,,,,,,,,,,,,,,,,,,2017-05-01,A,,,,,84.12Z,NAFRev2,O
200075331,00013,20007533100013,O,2016-05-27,,,,2017-04-25T15:13:25,true,1,MAIRIE,,,,,38142,MIZOEN,,,38237,,,,,,,,,,,,,,,,,,,2016-05-27,A,,,,,42.99Z,NAFRev2,N
200075349,00015,20007534900015,O,2017-03-30,11,2018,,2020-08-25T10:15:17,true,1,,,,PL,DE L'HOTEL DE VILLE,97630,ACOUA,,,97601,,,,,,,,,,,,,,,,,,,2017-03-30,A,,,,,88.99B,NAFRev2,N
200075356,00010,20007535600010,O,2015-01-22,21,2019,,2021-10-27T08:06:08,true,2,PLATEAU ROY-CLUNY,,,RUE,GASTON DEFFERRE,97200,FORT-DE-FRANCE,,,97209,97201,FORT DE FRANCE CEDEX,,,,,,,,,,,,,,,,,2018-01-01,A,,,,,84.13Z,NAFRev2,O
200075364,00014,20007536400014,O,2017-04-21,00,2019,,2021-10-27T08:06:08,false,2,,2,,AV,DU GENERAL DE GAULLE,45150,JARGEAU,,,45173,,,,,,,,,,,,,,,,,,,2019-03-20,F,,,,,84.11Z,NAFRev2,O
200075364,00022,20007536400022,O,2019-03-20,11,2019,,2021-10-27T08:06:08,true,1,,,,PL,DU GRAND CLOITRE,45150,JARGEAU,,,45173,,,,,,,,,,,,,,,,,,,2019-03-20,A,,,,,84.11Z,NAFRev2,O
200075372,00017,20007537200017,O,2017-05-01,11,2019,,2021-10-27T08:06:08,true,1,CLOS BABUTY,27,,RUE,JEAN JAURES,74100,AMBILLY,,,74008,,,,,,,,,,,,,,,,,,,2017-05-01,A,,,,,84.11Z,NAFRev2,O
200075380,00010,20007538000010,O,2017-04-26,02,2019,,2021-10-27T08:06:08,true,1,MAIRIE,3,,PL,COLLONGES,19320,LA ROCHE-CANILLAC,,,19174,,,,,,,,,,,,,,,,,,,2017-04-26,A,,,,,84.12Z,NAFRev2,O
200075398,00012,20007539800012,O,2018-01-01,02,2019,,2021-10-27T08:06:08,true,1,MAIRIE,12,,RUE,DE LA CAPELLE,76780,CROISY-SUR-ANDELLE,,,76201,,,,,,,,,,,,,,,,,,,2018-01-01,A,,,,,84.11Z,NAFRev2,O
200075406,00013,20007540600013,O,2018-01-01,,,,2017-12-20T09:41:09,true,1,,8,,RUE,DU PERE LAPORTE,97421,LA RIVIERE,,,97425,,,,,,,,,,,,,,,,,,,2018-01-01,F,MAIRIE,,,,84.11Z,NAFRev2,N
200075414,00017,20007541400017,O,2017-01-25,,,,2019-11-14T14:00:53,true,1,MAIIRIE,3,,RUE,DE LA MAIRIE,67320,THAL-DRULINGEN,,,67488,,,,,,,,,,,,,,,,,,,2017-01-25,A,,,,,42.99Z,NAFRev2,N
200075422,00010,20007542200010,O,2017-05-05,03,2019,,2021-10-27T08:06:08,false,2,MAIRIE D'ALBY-SUR-CHERAN,4,,RUE,ETROITE,74540,ALBY-SUR-CHERAN,,,74002,,,,,,,,,,,,,,,,,,,2021-01-01,F,,,,,84.11Z,NAFRev2,O
200075422,00028,20007542200028,O,2021-01-01,,,,2021-01-05T08:51:18,true,1,,60,C,CHE,DU MOULIN,74150,MARIGNY-SAINT-MARCEL,,,74165,,,,,,,,,,,,,,,,,,,2021-01-01,A,,,,,84.11Z,NAFRev2,O
200075430,00013,20007543000013,O,2017-05-01,00,2018,,2020-08-25T10:15:17,true,2,,,,,MAIRIE,65700,MAUBOURGUET,,,65304,,,,,,,,,,,,,,,,,,,2018-12-31,F,,,,,84.11Z,NAFRev2,O
200075448,00015,20007544800015,O,2017-07-01,00,2018,,2020-08-25T10:15:17,true,2,MAIRIE,,,,LE BOURG,16110,AGRIS,,,16003,,,,,,,,,,,,,,,,,,,2018-01-01,F,,,,,84.11Z,NAFRev2,O
200075455,00010,20007545500010,O,2017-09-01,00,2019,,2021-10-27T08:06:08,true,1,,30,,RUE,DE LA BUCAILLE,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2017-09-01,A,,,,,85.31Z,NAFRev2,N
200075463,00014,20007546300014,O,2017-02-27,,,,2017-05-15T16:32:36,true,1,MAIRIE,1,,PL,DE LA MAIRIE,51220,THIL,,,51568,,,,,,,,,,,,,,,,,,,2017-02-27,A,,,,,42.99Z,NAFRev2,N
200075471,00017,20007547100017,O,2017-06-01,02,2019,,2021-10-27T08:06:08,true,1,SYNDICAT MIXTE SEINE EN PLAINE CHAMPEN,9,,PL,MARTYRS POUR LIBERATION,10100,ROMILLY-SUR-SEINE,,,10323,,,,,,,,,,,,,,,,,,,2017-06-01,A,,,,,84.11Z,NAFRev2,O
200075489,00019,20007548900019,O,2017-05-03,01,2019,,2021-10-27T08:06:08,true,1,,2,,PL,DE L HOPITAL GENERAL,59300,VALENCIENNES,,CS 60227,59606,59305,VALENCIENNES CEDEX,,,,,,,,,,,,,,,,,2017-05-03,A,,,,,84.13Z,NAFRev2,O
200075497,00012,20007549700012,O,2017-03-27,01,2019,,2021-10-27T08:06:08,true,1,HOTEL DE VILLE,,,PL,DU MARECHAL FOCH,51000,CHALONS-EN-CHAMPAGNE,,,51108,51022,CHALONS EN CHAMPAGNE CEDEX,,,,,,,,,,,,,,,,,2017-03-27,A,,,,,84.13Z,NAFRev2,O
200075505,00012,20007550500012,O,2017-01-01,03,2019,,2021-10-27T08:06:08,true,1,,,,,MAIRIE DE REOTIER,05600,REOTIER,,,05116,,,,,,,,,,,,,,,,,,,2017-01-01,A,,,,,84.11Z,NAFRev2,O
200075513,00016,20007551300016,O,2012-10-22,,,,2017-05-22T15:14:17,true,1,MAIRIE,,,,GRAND RUE,86600,CELLE-LEVESCAULT,,,86045,,,,,,,,,,,,,,,,,,,2012-10-22,A,,,,,42.99Z,NAFRev2,N
200075521,00019,20007552100019,O,2017-07-01,,,,2019-11-14T14:00:45,true,2,THEATRE DU BLAVET,,,PL,FRANCOIS MITTERAND,56650,INZINZAC-LOCHRIST,,,56090,,,,,,,,,,,,,,,,,,,2018-02-11,A,,,,,85.52Z,NAFRev2,O
200075539,00011,20007553900011,O,2017-08-01,,,,2018-01-26T08:34:14,false,2,,,,,MAIRIE,32240,MONGUILHEM,,,32271,,,,,,,,,,,,,,,,,,,2018-01-19,F,,,,,84.11Z,NAFRev2,O
200075539,00029,20007553900029,O,2018-01-19,02,2019,,2021-10-27T08:06:08,true,1,,,,,MAIRIE,32240,MONLEZUN D'ARMAGNAC,,,32274,,,,,,,,,,,,,,,,,,,2018-01-19,A,,,,,84.11Z,NAFRev2,O
200075547,00014,20007554700014,O,2018-01-01,22,2019,,2021-10-27T08:06:08,true,1,,19,,RUE,NATIONALE,49350,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
200075547,00022,20007554700022,O,2018-01-01,,,,2021-02-23T10:30:45,false,1,,19,,RUE,NATIONALE,49350,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,COMMUNE DELEGUEE LES ROSIERS SUR LOIRE,,,,84.11Z,NAFRev2,N
200075547,00030,20007554700030,O,2018-01-01,,,,2018-01-03T16:00:21,false,1,,4,,RUE,DE LA MAIRIE,49160,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,COMMUNE DELEGUEE DE SAINT MARTIN DE LA PLACE,,,,84.11Z,NAFRev2,N
200075547,00048,20007554700048,O,2018-01-01,,,,2018-01-03T16:00:22,false,1,,22,,RUE,DES DUCS D'ANJOU,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,COMMUNE DELEGUEE DE CHENEHUTTE TREVES CUNAULT,,,,84.11Z,NAFRev2,N
200075547,00055,20007554700055,O,2018-01-01,,,,2018-01-03T16:00:21,false,1,,,,PL,DE L'ETOILE,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,COMMUNE DELEGUEE DE GENNES,,,,84.11Z,NAFRev2,N
200075547,00063,20007554700063,O,2018-01-01,,,,2018-01-03T16:00:21,false,1,,1,,RUE,DE LA MAIRIE,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,COMMUNE DELEGUEE DE GREZILLE,,,,84.11Z,NAFRev2,N
200075547,00071,20007554700071,O,2018-01-01,,,,2018-01-03T16:00:21,false,1,,,,,LA SANSONNIERE,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,COMMUNEDELEGUEE DE SAINT GEORGES DE SEPT VOIES,,,,84.11Z,NAFRev2,N
200075547,00089,20007554700089,O,2018-01-01,,,,2018-01-03T16:00:21,false,1,,27,,QUA,DES MARINIERS,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,COMMUNE DELEGUEE DE LE THOUREIL,,,,84.11Z,NAFRev2,N
200075547,00097,20007554700097,O,2018-01-01,11,2019,,2021-10-27T08:06:08,false,2,,6,,RUE,DE LA MAIRIE,49350,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE PRIMAIRE PUBLIQUE ANJA SCHAUL,,,,85.20Z,NAFRev2,N
200075547,00105,20007554700105,O,2018-01-01,,,,2018-01-03T16:00:21,false,1,,4,,RUE,DE LA MAIRIE,49160,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,ECOLE PRIMAIRE PUBLIQUE LES CASTORS,,,,85.20Z,NAFRev2,N
200075547,00113,20007554700113,O,2018-01-01,11,2019,,2021-10-27T08:06:08,false,2,,16,,RUE,DU PRESSOIR AUX MOINES,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE PRIMAIRE PUBLIQUE JULES VERNE,,,,85.20Z,NAFRev2,N
200075547,00121,20007554700121,O,2018-01-01,01,2019,,2021-10-27T08:06:08,false,2,,21,,RUE,JF BODIN,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE MATERNELLE PUBLIQUE DES P'TITES MAINS,,,,85.10Z,NAFRev2,N
200075547,00139,20007554700139,O,2018-01-01,01,2019,,2021-10-27T08:06:08,false,2,,3,,RUE,DE LA SABLIERE,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE ELEMENTAIRE PUBLIQUE DES BORDS DE LOIRE,,,,85.20Z,NAFRev2,N
200075547,00147,20007554700147,O,2018-01-01,03,2019,,2021-10-27T08:06:08,false,2,,3,,RUE,DE LA MAIRIE,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE PRIMAIRE PUBLIQUE DE GREZILLE,,,,85.20Z,NAFRev2,N
200075547,00154,20007554700154,O,2018-01-01,02,2019,,2021-10-27T08:06:08,false,2,,,,,LA SANSONNIERE,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2020-12-25,A,ECOLE ELEMENTAIRE PUBLIQUE LA SANSONNIERE,,,,85.20Z,NAFRev2,N
200075547,00162,20007554700162,O,2018-01-01,,,,2018-01-03T16:00:22,false,1,,25,,QUA,DES MARINIERS,49320,GENNES-VAL-DE-LOIRE,,,49261,,,,,,,,,,,,,,,,,,,2018-01-01,A,ECOLE ELEMENTAIRE,,,,85.20Z,NAFRev2,N
