300858156,00049,30085815600049,O,1989-01-02,NN,,,2019-11-14T14:00:40,true,5,,,,,LA GAOUILLE,47320,LAFITTE-SUR-LOT,,,47127,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,49.41B,NAFRev2,O
300858172,00012,30085817200012,O,,NN,,,,true,1,,64,,AV,VICTOR HUGO,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N
300858180,00015,30085818000015,O,,NN,,,2019-11-14T14:00:40,true,1,,,,RTE,DE PRAYSSAS MELLET,47450,SAINT-HILAIRE-DE-LUSIGNAN,,,47246,,,,,,,,,,,,,,,,,,,1987-09-30,F,,,,,67.13,NAP,N
300858214,00020,30085821400020,O,,,,,2019-11-14T14:00:39,true,1,,,,RUE,PRINCIPALE,47260,CASTELMORON-SUR-LOT,,,47054,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.72,NAP,N
300858248,00010,30085824800010,O,,NN,,,,true,1,,32,,AV,DE BEAUREGARD,47400,TONNEINS,,,47310,,,,,,,,,,,,,,,,,,,1992-12-14,F,,,,,45.2V,NAF1993,N
300858263,00019,30085826300019,O,1974-01-01,NN,,,2019-11-14T14:00:38,true,1,,31,,RUE,ROCHE DU GEAI,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1999-09-30,F,,,,,45.3A,NAF1993,N
300858271,00020,30085827100020,O,1900-01-01,NN,,,2011-04-28T00:10:47,false,4,,25,,RTE,DE ROANNE,42110,FEURS,,,42094,,,,,,,,,,,,,,,,,,,2002-12-25,F,,,,,85.1C,NAF1993,N
300858271,00038,30085827100038,O,2009-01-02,,,,2019-02-19T19:37:39,true,4,,51,T,RUE,DE VERDUN,42110,FEURS,,,42094,,,,,,,,,,,,,,,,,,,2018-12-31,F,,,,,47.99B,NAFRev2,N
300858297,00025,30085829700025,O,,NN,,,2019-11-14T14:00:40,true,1,,4,,RUE,MEXICO,47300,VILLENEUVE-SUR-LOT,,,47323,,,,,,,,,,,,,,,,,,,1991-06-30,F,,,,,55.60,NAP,N
300858313,00012,30085831300012,O,,,,,,true,1,,41,,RUE,DE CLERMONT,42130,BOEN-SUR-LIGNON,,,42019,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
300858362,00043,30085836200043,O,1989-07-05,NN,,,2014-07-08T00:10:58,true,4,,,,,NENETTE,47210,DEVILLAC,,,47080,,,,,,,,,,,,,,,,,,,2009-03-31,F,,,,,43.34Z,NAFRev2,N
300858404,00019,30085840400019,O,1974-01-01,NN,,,2019-11-14T14:00:38,true,4,,,,,LE GRELON,42320,SAINT-CHRISTO-EN-JAREZ,,,42208,,,,,,,,,,,,,,,,,,,2010-09-30,F,,,,,49.41B,NAFRev2,N
300858412,00038,30085841200038,O,1990-01-01,NN,,,,true,1,,14,,RUE,WALDECK ROUSSEAU,42150,LA RICAMARIE,,,42183,,,,,,,,,,,,,,,,,,,1999-06-30,F,,,,,45.2V,NAF1993,O
300858438,00033,30085843800033,O,1987-02-01,NN,,,2019-11-14T14:00:38,false,3,,1,,RUE,DE LA TOUR VARAN,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,85.1E,NAF1993,N
300858438,00041,30085843800041,O,1992-03-02,NN,,,2019-11-14T14:00:38,false,3,,2,,RUE,DES ARTS,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,85.1E,NAF1993,N
300858438,00058,30085843800058,O,1992-09-05,NN,,,2019-11-14T14:00:38,false,4,,6,,PL,MASSENET,42270,SAINT-PRIEST-EN-JAREZ,,,42275,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,85.1E,NAF1993,O
300858438,00066,30085843800066,O,2001-08-29,NN,,,2019-11-14T14:00:38,true,4,,41,,RUE,DE LA REPUBLIQUE,42270,SAINT-PRIEST-EN-JAREZ,,,42275,,,,,,,,,,,,,,,,,,,2011-11-21,F,,,,,86.23Z,NAFRev2,O
300858453,00032,30085845300032,O,,NN,,,,true,1,,6,,RUE,DES JARDINS,40200,MIMIZAN,,,40184,,,,,,,,,,,,,,,,,,,1989-07-19,F,,,,,55.71,NAP,N
300858479,00029,30085847900029,O,1995-01-01,NN,,,2019-11-14T14:00:38,false,4,,113,,RUE,RICHELANDIERE,42100,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,2002-10-14,F,,,,,85.1E,NAF1993,O
300858479,00037,30085847900037,O,2002-10-14,NN,,,2019-11-14T14:00:38,false,4,,12,,RUE,CHARLES DE GAULLE,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,2008-12-31,F,,,,,86.23Z,NAFRev2,N
300858479,00045,30085847900045,O,2009-01-01,,,,2019-11-14T14:00:38,true,2,,13,,RUE,DE L ANGELUS,42100,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,2009-09-30,F,,,,,86.23Z,NAFRev2,N
300858487,00022,30085848700022,O,,NN,,,,true,1,,,,,BOURG,42660,PLANFOY,,,42172,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,57.05,NAP,N
300858495,00025,30085849500025,O,,NN,,,2019-11-14T14:00:34,true,1,,11,,AV,DES NOUVEAUX THERMES,34540,BALARUC-LES-BAINS,,,34023,,,,,,,,,,,,,,,,,,,,F,,,,,84.12,NAP,N
300858503,00018,30085850300018,O,,,,,,true,1,,,,RUE,DU HAUT CARRE,33400,TALENCE,,,33522,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,60.09,NAP,N
300858529,00021,30085852900021,O,1982-06-01,NN,,,2019-11-14T14:00:38,true,3,,17,,RUE,ANTOINE DURAFOUR,42100,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1992-10-08,F,,,,,52.4L,NAF1993,N
300858537,00016,30085853700016,O,1974-01-01,NN,,,2019-11-14T14:00:38,true,1,,,,PL,DE LA POSTE,42890,SAIL-SOUS-COUZAN,,,42195,,,,,,,,,,,,,,,,,,,1999-09-30,F,,,,,45.4F,NAF1993,N
300858552,00015,30085855200015,O,1970-01-01,,,,2019-11-14T14:00:38,true,3,,3,,RUE,THOMAS EDISON,42100,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,50.2Z,NAF1993,N
300858560,00018,30085856000018,O,,,,,,true,1,,,,LD,GAUDIN,33590,VENSAC,,,33541,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
300858602,00026,30085860200026,O,1980-01-01,NN,,,2008-01-04T19:12:13,true,4,,4,,RUE,DU HUIT MAI 1945,42700,FIRMINY,,,42095,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300858602,00034,30085860200034,O,1995-04-07,NN,,,,false,4,,1,,RUE,GABRIEL PERI,42490,FRAISSES,,,42099,,,,,,,,,,,,,,,,,,,1999-05-31,F,,,,,93.0D,NAF1993,O
300858610,00011,30085861000011,O,,,,,,true,1,,,,RUE,LAPRAT,42700,FIRMINY,,,42095,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
300858677,00010,30085867700010,O,1900-01-01,NN,,,2019-11-14T14:00:32,true,3,,17,,AV,DES FAUVETTES,33950,LEGE-CAP-FERRET,,,33236,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300858677,00028,30085867700028,O,1995-01-01,NN,,,2019-11-14T14:00:32,false,3,,2,,ALL,DE LA JETEE,33970,LEGE-CAP-FERRET,,,33236,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
300858701,00018,30085870100018,O,,,,,,true,1,,1,,RUE,M CLEMENCE FOURIAUX,51100,REIMS,,,51454,,,,,,,,,,,,,,,,,,,1997-11-09,F,,,,,80.4A,NAF1993,N
300858743,00028,30085874300028,O,,NN,,,2019-11-14T14:00:41,true,1,,,,AV,DE LA PLAGE LOT DU GOLF,50290,BREVILLE-SUR-MER,,,50081,,,,,,,,,,,,,,,,,,,1992-04-01,F,,,,,85.1C,NAF1993,N
300858750,00015,30085875000015,O,,NN,,,2019-11-14T14:00:34,true,1,,35,,RUE,JEAN DE GRAILLY,33260,LA TESTE-DE-BUCH,,,33529,,,,,,,,,,,,,,,,,,,1987-11-13,F,,,,,84.10,NAP,N
300858768,00025,30085876800025,O,,,,,,true,1,,26,,RUE,ELSA TRIOLET,50130,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,1987-01-29,F,,,,,64.11,NAP,N
300858784,00014,30085878400014,O,1963-01-01,,,,2019-11-14T14:00:37,true,4,,35,,RUE,EMILE ZOLA,42500,LE CHAMBON-FEUGEROLLES,,,42044,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,93.0D,NAF1993,N
300858792,00033,30085879200033,O,1900-01-01,NN,,,2010-12-29T09:45:59,true,4,,,,LD,LE DOUET PIQUOT,50110,BRETTEVILLE,,,50077,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
300858800,00018,30085880000018,O,1974-01-01,NN,,,2019-11-14T14:00:37,true,3,,,,,AU BOURG,40170,LIT-ET-MIXE,,,40157,,,,,,,,,,,,,,,,,,,2005-06-30,F,,,,,74.2A,NAFRev1,N
300858818,00010,30085881800010,O,,,,,,true,1,,36,B,RTE,DE CARCANS,33680,LACANAU,,,33214,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,82.06,NAP,N
300858826,00021,30085882600021,O,1986-03-13,NN,,,2014-07-08T00:10:58,true,4,,18,,RUE,DES POISSONNIERS,33470,LE TEICH,,,33527,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,70.10Z,NAFRev2,N
300858826,00039,30085882600039,O,1998-01-01,NN,,,2010-03-03T05:31:29,false,5,,30,,RUE,DES POISONNIERS,33470,LE TEICH,,,33527,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,43.34Z,NAFRev2,N
300858834,00017,30085883400017,O,1974-01-01,NN,,,,true,1,,7,,RUE,MARIE DAVY,58500,CLAMECY,,,58079,,,,,,,,,,,,,,,,,,,1999-06-30,F,,,,,52.4X,NAF1993,O
300858867,00017,30085886700017,O,,,,,2019-11-14T14:00:46,true,1,,,,PL,GEORGES CLEMENCEAU,58200,COSNE-COURS-SUR-LOIRE,,,58086,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.06,NAP,N
300858875,00028,30085887500028,O,,NN,,,2019-11-14T14:00:46,true,1,,8,,RUE,MENDES FRANCE,58200,COSNE-COURS-SUR-LOIRE,,,58086,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,52.4C,NAF1993,N
300858909,00025,30085890900025,O,2003-01-01,NN,,,2010-06-18T13:23:16,true,4,,,,RTE,DE BORDEAUX,40630,SABRES,,,40246,,,,,,,,,,,,,,,,,,,2009-06-09,F,,,,,02.10Z,NAFRev2,N
300858925,00039,30085892500039,O,1982-11-24,NN,,,2014-07-08T00:10:58,true,5,,23,,RUE,DE PRAYON,60000,BEAUVAIS,,,60057,,,,,,,,,,,,,,,,,,,2008-09-08,F,,,,,43.22A,NAFRev2,O
300859014,00015,30085901400015,O,,NN,,,2019-11-14T14:00:44,true,1,,,,,,54470,ESSEY-ET-MAIZERAIS,,,54182,,,,,,,,,,,,,,,,,,,1987-07-06,F,,,,,00.30,NAP,N
300859113,00015,30085911300015,O,,,,,,true,1,,11,,RUE,DES CLERCS,57000,METZ,,,57463,,,,,,,,,,,,,,,,,,,1999-02-11,F,,,,,84.10,NAP,N
300859121,00018,30085912100018,O,1968-01-01,NN,,,2010-04-18T03:20:54,true,5,,9,,RTE,DE TOURS,53260,FORCE,,,53099,,,,,,,,,,,,,,,,,,,2008-03-31,F,,,,,43.22A,NAFRev2,O
300859147,00013,30085914700013,O,,NN,,,2019-11-14T14:00:47,true,1,,,,,,58200,SAINT-LOUP,,,58251,,,,,,,,,,,,,,,,,,,1994-05-04,F,,,,,15.8C,NAF1993,N
300859204,00012,30085920400012,O,1964-01-01,NN,,,2008-11-07T00:16:59,true,3,,170,,RUE,HENRI BARBUSSE,60230,CHAMBLY,,,60139,,,,,,,,,,,,,,,,,,,2005-06-30,F,,,,,52.2C,NAFRev1,N
300859212,00015,30085921200015,O,,,,,,true,1,,,,,BOURG,53240,LA BACONNIERE,,,53015,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
300859220,00026,30085922000026,O,,NN,,,,true,1,,50,,AV,DU MAL FOCH,60300,SENLIS,,,60612,,,,,,,,,,,,,,,,,,,1989-11-30,F,,,,,64.25,NAP,N
300859246,00039,30085924600039,O,1990-05-01,NN,,,,true,1,,,,,LE FOURNEAU,58700,PREMERY,,,58218,,,,,,,,,,,,,,,,,,,1998-09-30,F,,,,,52.6E,NAF1993,N
300859253,00019,30085925300019,O,,NN,,,,true,1,,,,RUE,DES PONTS,58310,ARQUIAN,,,58012,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,55.60,NAP,N
300859311,00023,30085931100023,O,1977-01-01,NN,,,,true,1,,14,B,RUE,DES SABLONS,60200,COMPIEGNE,,,60159,,,,,,,,,,,,,,,,,,,2000-04-23,F,,,,,70.2C,NAF1993,N
300859360,00012,30085936000012,O,,,,,,true,1,,32,,RUE,DU MANEGE,57100,THIONVILLE,,,57672,,,,,,,,,,,,,,,,,,,1988-04-07,F,,,,,64.41,NAP,N
300859378,00014,30085937800014,O,,,,,,true,1,,,,,IMM CEDRE BLEU HT LIEVRE,54100,NANCY,,,54395,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
300859394,00029,30085939400029,O,,,,,2019-11-14T14:00:43,true,1,,,,LD,LES MAROLLIERES DU BAS,53240,SAINT-JEAN-SUR-MAYENNE,,,53229,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
300859402,00038,30085940200038,O,1984-03-30,NN,,,2019-11-14T14:00:46,false,4,,,,CHE,DE GAZON,58150,POUILLY-SUR-LOIRE,,,58215,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,45.4J,NAF1993,O
300859402,00046,30085940200046,O,1997-08-21,NN,,,2019-11-14T14:00:46,true,5,,1,,RUE,DE LOIRE,58150,POUILLY-SUR-LOIRE,,,58215,,,,,,,,,,,,,,,,,,,2017-01-01,A,,,,,68.20A,NAFRev2,N
300859428,00017,30085942800017,O,,,,,,true,1,,,,RUE,DES BRUYERES,60100,CREIL,,,60175,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
300859436,00028,30085943600028,O,1900-01-01,NN,,,2013-05-18T02:24:13,true,5,,1,,RUE,ST YVES,45000,ORLEANS,,,45234,,,,,,,,,,,,,,,,,,,2011-06-30,F,,,,,86.23Z,NAFRev2,O
300859444,00030,30085944400030,O,1900-01-01,NN,,,2015-11-10T10:39:29,false,2,,86,,ALL,PAUL CEZANNE,60100,CREIL,,,60175,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.12,NAP,N
300859444,00048,30085944400048,O,2015-11-16,,,,2021-02-23T10:35:48,true,1,,2,,RUE,DU VALOIS,60200,COMPIEGNE,,,60159,,,,,,,,,,,,,,,,,,,2015-11-16,A,,,,,47.11B,NAFRev2,N
300859477,00014,30085947700014,O,,,,,,true,1,,,,LD,LES CHEINTRES,58430,ARLEUF,,,58010,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.43,NAP,N
300859493,00011,30085949300011,O,,NN,,,,true,1,,17,,RUE,BAMBERGER,57000,METZ,,,57463,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,84.12,NAP,N
300859519,00013,30085951900013,O,,,,,,true,1,,11,,PL,D AVESNIERES,53000,LAVAL,,,53130,,,,,,,,,,,,,,,,,,,1991-09-30,F,,,,,62.43,NAP,N
300859527,00024,30085952700024,O,,NN,,,,true,1,,421,,AV,DU LOIRET,45160,OLIVET,,,45232,,,,,,,,,,,,,,,,,,,,F,,,,,59.12,NAP,N
300859535,00035,30085953500035,O,,NN,,,,true,1,,18,,AV,DES ETATS UNIS,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,1995-06-30,F,,,,,74.2A,NAF1993,N
300859543,00013,30085954300013,O,,NN,,,2019-11-14T14:00:46,true,1,,10,,RTE,DE LIMANTON,58290,MOULINS-ENGILBERT,,,58182,,,,,,,,,,,,,,,,,,,1991-09-06,F,,,,,84.14,NAP,N
300859576,00013,30085957600013,O,,,,,,true,1,,13,,AV,DE LA GARE,57200,SARREGUEMINES,,,57631,,,,,,,,,,,,,,,,,,,1989-11-30,F,,,,,67.01,NAP,N
300859584,00017,30085958400017,O,,,,,2019-11-14T14:00:46,true,1,,43,,RTE,NATIONALE,58320,POUGUES-LES-EAUX,,,58214,,,,,,,,,,,,,,,,,,,1990-01-30,F,,,,,67.09,NAP,N
300859592,00036,30085959200036,O,1991-09-01,NN,,,2006-10-26T23:49:37,false,3,CLINIQUE DE L ESPERANCE,,,AV,VICTORIA,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2004-11-02,F,,,,,85.1G,NAFRev1,N
300859592,00044,30085959200044,O,2004-11-02,,,,2011-04-14T05:35:26,true,4,RES LE CHAMBORD,10,,AV,EDMOND DUNAN,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2011-03-31,F,,,,,86.90E,NAFRev2,N
300859642,00013,30085964200013,O,,,,,2019-11-14T14:00:46,true,1,,,,RTE,D'AUTUN,58120,CHATEAU-CHINON (CAMPAGNE),,,58063,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300859659,00017,30085965900017,O,1964-01-01,NN,,,2019-11-14T14:00:46,true,4,,30,,RUE,WACDECK ROUSSEAU,58150,POUILLY-SUR-LOIRE,,,58215,,,,,,,,,,,,,,,,,,,2005-06-30,F,,,,,45.3A,NAFRev1,O
300859667,00010,30085966700010,O,,NN,,,,true,1,,45,,RUE,PAUL VAILLANT COUTURIER,58160,IMPHY,,,58134,,,,,,,,,,,,,,,,,,,1996-02-08,F,,,,,52.1B,NAF1993,N
300859691,00028,30085969100028,O,,NN,,,2019-11-14T14:00:48,true,1,,10,,RUE,D'ETOUY,60510,LA NEUVILLE-EN-HEZ,,,60454,,,,,,,,,,,,,,,,,,,1996-06-30,F,,,,,45.2V,NAF1993,O
300859725,00016,30085972500016,O,,NN,,,,true,1,,14,,RUE,ED VAILLANT,58390,DORNES,,,58104,,,,,,,,,,,,,,,,,,,,F,,,,,84.11,NAP,N
300859758,00025,30085975800025,O,,,,,,true,1,,11,,RUE,PAUL ADAM,62000,ARRAS,,,62041,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,59.08,NAP,N
300859774,00014,30085977400014,O,,NN,,,,true,1,,4,,BD,LE MEUNIER DE LA RAILLIERE,61140,BAGNOLES-DE-L'ORNE-NORMANDIE,,,61483,,,,,,,,,,,,,,,,,,,1991-11-01,F,,,,,81.11,NAP,N
300859790,00010,30085979000010,O,,,,,,true,1,,21,,AV,DE LA 2EME DB,61200,ARGENTAN,,,61006,,,,,,,,,,,,,,,,,,,1987-01-31,F,,,,,57.10,NAP,N
300859873,00048,30085987300048,O,,NN,,,,true,1,,2,,RUE,ROMAIN ROLLAND,58500,CLAMECY,,,58079,,,,,,,,,,,,,,,,,,,1989-06-09,F,,,,,55.72,NAP,N
300859915,00047,30085991500047,O,1900-01-01,NN,,,2008-11-07T00:16:59,false,4,,58,,RTE,DE MARMAGNE,71200,LE CREUSOT,,,71153,,,,,,,,,,,,,,,,,,,2005-11-30,F,,,,,45.4D,NAFRev1,O
300859915,00062,30085991500062,O,2010-12-01,,,4332BB,2021-02-23T10:35:48,true,4,,58,,RTE,DE MARMAGNE,71200,LE CREUSOT,,,71153,,,,,,,,,,,,,,,,,,,2019-01-02,A,GMEDIAS PRODUCTIONS,,,ABC FERMETURES,43.32B,NAFRev2,N
300859923,00017,30085992300017,O,1900-01-01,NN,,,2019-11-14T14:00:53,true,3,,,,LD,CORCELETTE,69910,VILLIE-MORGON,,,69267,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,01.1G,NAFRev1,N
300859931,00010,30085993100010,O,,NN,,,,true,1,,,,,RN 19,70000,PUSEY,,,70428,,,,,,,,,,,,,,,,,,,,F,,,,,65.02,NAP,N
300859949,00020,30085994900020,O,,NN,,,,true,1,,,,,,71640,MELLECEY,,,71292,,,,,,,,,,,,,,,,,,,1985-02-07,F,,,,,62.45,NAP,N
300859956,00041,30085995600041,O,1991-08-20,NN,,,2006-12-15T00:15:00,false,4,,5,,IMP,DE LA SOURCE,69270,SAINT ROMAIN AU MONT D'OR,,,69233,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,74.4B,NAF1993,N
300859956,00074,30085995600074,O,2008-09-01,,,,2019-11-14T14:00:53,false,2,,7,,RUE,DES MARAICHERS,69120,VAULX-EN-VELIN,,,69256,,,,,,,,,,,,,,,,,,,2009-12-31,F,AFB CONSULTING,,,,70.22Z,NAFRev2,N
300859956,00082,30085995600082,O,2015-02-10,,,,2018-01-04T04:05:54,true,2,,62,,RUE,DES ANGLAIS,69650,SAINT GERMAIN AU MONT D'OR,,,69207,,,,,,,,,,,,,,,,,,,2017-12-31,F,,,,,58.19Z,NAFRev2,N
300859964,00029,30085996400029,O,,NN,,,,true,1,,,,,,71620,BEY,,,71033,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,62.46,NAP,N
300859972,00014,30085997200014,O,,,,,,true,1,,,,RUE,ROGER SALENGRO,71360,EPINAC,,,71190,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.42,NAP,N
300859980,00025,30085998000025,O,1997-12-24,NN,,,2019-11-14T14:00:55,false,3,,27,,RUE,GABRIEL BOUTHIERE,71190,ETANG-SUR-ARROUX,,,71192,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,45.3A,NAFRev1,O
300859980,00033,30085998000033,O,2002-04-05,,,,2019-11-14T14:00:55,false,3,ZONE ARTISANALE,,,RUE,DE ST DIE,71190,ETANG-SUR-ARROUX,,,71192,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,63.1E,NAFRev1,O
300859980,00041,30085998000041,O,2005-01-01,,,,2021-02-23T10:35:48,true,2,,2,,RUE,DE BRION,71190,ETANG-SUR-ARROUX,,,71192,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300859998,00019,30085999800019,O,,,,,,true,1,,2,,MTE,PIERRE BARNOUD,69170,TARARE,,,69243,,,,,,,,,,,,,,,,,,,1987-06-30,F,,,,,45.2V,NAF1993,N
300860004,00013,30086000400013,O,1974-01-01,NN,,,2019-11-14T14:00:54,true,1,,,,,LES COURS,71570,LA CHAPELLE-DE-GUINCHAY,,,71090,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,45.2T,NAF1993,N
300860012,00016,30086001200016,O,,NN,,,,true,1,,2,,RUE,PASTEUR ALPHONSE CADIER,64000,PAU,,,64445,,,,,,,,,,,,,,,,,,,1988-01-26,F,,,,,86.08,NAP,N
300860038,00029,30086003800029,O,1987-07-02,NN,,,2009-06-27T03:35:05,true,4,,59,,RUE,MARECHAL FOCH,71200,LE CREUSOT,,,71153,,,,,,,,,,,,,,,,,,,2007-03-31,F,,,,,55.1A,NAFRev1,O
300860046,00014,30086004600014,O,1974-01-01,NN,,,2019-11-14T14:00:54,true,1,,59,,RUE,DE STRASBOURG,71100,CHALON-SUR-SAONE,,,71076,,,,,,,,,,,,,,,,,,,2002-06-30,F,,,,,55.4B,NAF1993,N
300860053,00010,30086005300010,O,,,,,2019-11-14T14:00:51,true,1,,,,AV,D ESPAGNE,64250,CAMBO-LES-BAINS,,,64160,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
300860061,00013,30086006100013,O,,NN,,,,true,1,,1,,PL,DES FORGES,71130,GUEUGNON,,,71230,,,,,,,,,,,,,,,,,,,1992-07-01,F,,,,,55.4B,NAF1993,N
300860087,00026,30086008700026,O,,NN,,,,true,1,,56,,RTE,DU TEIL,26200,MONTELIMAR,,,26198,,,,,,,,,,,,,,,,,,,1988-04-30,F,,,,,84.10,NAP,N
300860103,00013,30086010300013,O,,,,,,true,1,,45,,,GRANDE RUE,71500,LOUHANS,,,71263,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,62.11,NAP,N
300860111,00024,30086011100024,O,,NN,,,,true,1,,80,,AV,DE PIOCHE,64200,BIARRITZ,,,64122,,,,,,,,,,,,,,,,,,,1981-01-26,F,,,,,55.71,NAP,N
300860137,00037,30086013700037,O,1989-05-02,NN,,,2008-04-26T08:34:13,true,4,,61,,BD,DES 9 CLES,71000,MACON,,,71270,,,,,,,,,,,,,,,,,,,2006-07-31,F,,,,,85.1C,NAFRev1,O
300860145,00014,30086014500014,O,,,,,,true,1,,87,,RUE,DOMBEY,71000,MACON,,,71270,,,,,,,,,,,,,,,,,,,1993-03-31,F,,,,,52.2C,NAF1993,N
300860152,00010,30086015200010,O,,,,,,true,1,,,,RUE,HELENE BOUCHER,64700,HENDAYE,,,64260,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.23,NAP,N
300860160,00021,30086016000021,O,1900-01-01,NN,,,2014-07-08T00:10:58,true,4,,50,,RUE,DE CHAMPVERT,69005,LYON 5EME,,,69385,,,,,,,,,,,,,,,,,,,2010-07-01,F,,,,,49.32Z,NAFRev2,N
300860236,00011,30086023600011,O,,NN,,,,true,1,,14,,AV,VICTOR HUGO,64200,BIARRITZ,,,64122,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,52.4Z,NAF1993,N
300860269,00038,30086026900038,O,1900-01-01,,,,2019-11-14T14:00:55,false,4,,,,LD,MESSEY LE BOIS,71390,SAINT-BOIL,,,71392,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,52.2P,NAF1993,N
300860269,00046,30086026900046,O,1992-01-01,,,,2008-01-04T19:12:14,true,4,,,,,SENTIER DES BLETTRYS,71530,CHAMPFORGEUIL,,,71081,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300860285,00018,30086028500018,O,1974-01-01,NN,,,2010-12-27T10:46:28,true,4,,,,,,71250,MASSILLY,,,71287,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
300860301,00013,30086030100013,O,,NN,,,,true,1,,44,,,GRANDE RUE,61800,TINCHEBRAY-BOCAGE,,,61486,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,64.12,NAP,N
300860327,00018,30086032700018,O,1964-01-01,NN,,,2019-11-14T14:00:55,true,1,,36,,RUE,DE LA REPUBLIQUE,71300,MONTCEAU-LES-MINES,,,71306,,,,,,,,,,,,,,,,,,,2001-06-30,F,,,,,15.1F,NAF1993,N
300860335,00029,30086033500029,O,,NN,,,2019-11-14T14:00:54,true,1,,,,,,71420,CIRY-LE-NOBLE,,,71132,,,,,,,,,,,,,,,,,,,1987-01-01,F,,,,,67.06,NAP,N
300860350,00010,30086035000010,O,,NN,,,2019-11-14T14:00:55,true,1,,57,,RUE,DE BELLEVUE,71300,MONTCEAU-LES-MINES,,,71306,,,,,,,,,,,,,,,,,,,,F,,,,,49.01,NAP,N
300860368,00020,30086036800020,O,,NN,,,,true,1,,,,,LES GRIS,71300,GOURDON,,,71222,,,,,,,,,,,,,,,,,,,,F,,,,,77.08,NAP,N
