251927521,00012,25192752100012,O,1983-09-14,02,2019,,2021-10-27T08:12:01,true,4,SOUS PREFECTURE,1,,BD,DE LA PRADE,19200,USSEL,,,19275,,,,,,,,,,,,,,,,,,,2018-12-25,A,,,,,84.13Z,NAFRev2,N
251927539,00014,25192753900014,O,1992-12-08,NN,,,2015-05-14T03:46:12,false,4,MAIRIE,26,,AV,MARMONTEL,19200,USSEL,,,19275,,,,,,,,,,,,,,,,,,,2013-11-19,F,,,,,84.11Z,NAFRev2,N
251927539,00022,25192753900022,O,2013-11-19,01,2018,,2020-08-25T10:20:16,true,2,,23,,,PARC D'ACTIVITE BOIS ST MICHEL,19200,USSEL,,,19275,,,,,,,,,,,,,,,,,,,2015-02-08,A,,,,,84.11Z,NAFRev2,O
251927604,00016,25192760400016,O,1983-03-01,NN,,,2013-05-18T02:19:13,true,4,,,,PL,DE LA LIBERATION,19140,UZERCHE,,,19276,,,,,,,,,,,,,,,,,,,2012-01-01,F,,,,,42.99Z,NAFRev2,N
251927612,00019,25192761200019,O,1983-03-01,NN,,,,true,1,,,,PL,LIBERATION,19140,UZERCHE,,,19276,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,75.1C,NAF1993,O
251927620,00012,25192762000012,O,,,,,2006-11-25T09:08:59,true,1,,,,PL,LIBERATION,19140,UZERCHE,,,19276,,,,,,,,,,,,,,,,,,,,F,,,,,90.11,NAP,N
251928602,00019,25192860200019,O,,NN,,,,true,1,,,,,MAIRIE,19130,VIGNOLS,,,19286,,,,,,,,,,,,,,,,,,,1994-12-28,F,,,,,75.1A,NAF1993,N
251928610,00012,25192861000012,O,1992-12-08,02,2019,,2021-10-27T08:12:01,true,3,MAIRIE,,,,LE BOURG,19130,VIGNOLS,,,19286,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.12Z,NAFRev2,N
251928628,00014,25192862800014,O,1997-03-24,NN,,,2006-10-26T23:43:24,true,3,MAIRIE,,,,,19510,MEILHARDS,,,19131,,,,,,,,,,,,,,,,,,,2004-07-02,F,,,,,90.0B,NAFRev1,N
251928636,00017,25192863600017,O,1998-02-23,NN,,,2016-04-26T01:30:33,false,5,COMMUNAUTE D'AGGLOMERATION,4,,RUE,DU 9 JUIN 1944,19000,TULLE,,,19272,,,,,,,,,,,,,,,,,,,2014-06-13,F,,,,,84.11Z,NAFRev2,O
251928636,00025,25192863600025,O,2014-06-13,NN,,,2018-09-29T12:07:38,true,3,HOTEL DU DEPARTEMENT MARBOT,9,,RUE,RENE ET EMILE FAGE,19000,TULLE,,,19272,19005,TULLE CEDEX,,,,,,,,,,,,,,,,,2017-12-31,F,,,,,84.11Z,NAFRev2,O
251928644,00011,25192864400011,O,1998-01-13,NN,,,2019-02-28T16:46:22,true,4,MAIRIE,20,,PL,DE L'HOTEL DE VILLE,19250,MEYMAC,,,19136,,,,,,,,,,,,,,,,,,,2018-12-25,A,,,,,84.13Z,NAFRev2,N
251928669,00018,25192866900018,O,1998-01-01,02,2019,,2021-10-27T08:12:01,false,4,MAIRIE,,,,,19170,GOURDON-MURAT,,,19087,,,,,,,,,,,,,,,,,,,2020-08-11,F,,,,,84.11Z,NAFRev2,O
251928669,00026,25192866900026,O,2020-08-11,,,,2020-09-15T10:33:57,false,2,MAIRIE,,,,LE BOURG,19170,PRADINES,,,19168,,,,,,,,,,,,,,,,,,,2020-09-09,F,,,,,84.11Z,NAFRev2,O
251928669,00034,25192866900034,O,2020-09-09,,,,2020-09-15T10:33:57,true,1,HANGAR INTERCOMMUNAL,11,,RTE,DE TULLE,19170,PRADINES,,,19168,,,,,,,,,,,,,,,,,,,2020-09-09,A,,,,,84.11Z,NAFRev2,O
251928677,00011,25192867700011,O,1999-01-27,NN,,,2017-05-04T01:35:30,true,4,MAIRIE,,,,LE BOURG,19320,ARGENTAT-SUR-DORDOGNE,,,19010,,,,,,,,,,,,,,,,,,,2015-12-31,F,,,,,84.13Z,NAFRev2,N
251928685,00014,25192868500014,O,1999-03-23,NN,,,2019-11-14T14:00:22,true,5,MAIRIE,,,PL,DE LA MAIRIE,19320,MARCILLAC-LA-CROISILLE,,,19125,,,,,,,,,,,,,,,,,,,2015-12-31,F,,,,,84.11Z,NAFRev2,O
251928693,00018,25192869300018,O,1999-06-28,NN,,,2015-05-14T03:46:12,true,4,MAIRIE,2,,PL,DE LA REPUBLIQUE,19240,ALLASSAC,,,19005,,,,,,,,,,,,,,,,,,,2013-12-31,F,,,,,84.11Z,NAFRev2,N
251928701,00019,25192870100019,O,1999-11-05,NN,,,2007-11-05T14:49:37,true,6,MAIRIE,,,,,19170,TARNAC,,,19265,,,,,,,,,,,,,,,,,,,2006-09-05,F,,,,,45.2R,NAFRev1,N
251928719,00011,25192871900011,O,2000-03-13,NN,,,2019-11-14T14:00:22,true,4,MAIRIE,,,,,19320,LA ROCHE-CANILLAC,,,19174,,,,,,,,,,,,,,,,,,,2009-01-01,F,,,,,84.11Z,NAFRev2,N
251928727,00014,25192872700014,O,2000-10-23,NN,,,2019-11-14T14:00:22,true,3,MAIRIE,4,,PL,DE L HOTEL DE VILLE,19100,BRIVE-LA-GAILLARDE,,,19031,19312,BRIVE LA GAILLARDE CEDEX,,,,,,,,,,,,,,,,,2003-12-15,F,,,,,75.1A,NAFRev1,N
251928735,00017,25192873500017,O,2000-11-27,NN,,,2018-09-29T12:07:38,true,4,MAIRIE,,,,LE BOURG,19200,ALLEYRAT,,,19006,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,43.99C,NAFRev2,N
251928743,00011,25192874300011,O,2001-03-16,NN,,,,true,1,,,,,LE BOURG,19170,VIAM,,,19284,,,,,,,,,,,,,,,,,,,2001-12-21,F,,,,,75.1E,NAF1993,N
251928750,00016,25192875000016,O,2001-12-21,NN,,,2012-02-14T14:15:26,true,5,COMMUNAUTE DE COMMUNES,4,,RUE,DU 9 JUIN 1944,19000,TULLE,,,19272,,,,,,,,,,,,,,,,,,,2011-12-31,F,,,,,84.12Z,NAFRev2,O
251928768,00018,25192876800018,O,2003-03-19,,,,2019-11-14T14:00:22,false,3,MAIRIE,,,,LE BOURG,19150,SAINT-PAUL,,,19235,,,,,,,,,,,,,,,,,,,2004-09-14,F,,,,,41.0Z,NAFRev1,N
251928768,00026,25192876800026,O,2004-09-14,00,2019,,2021-10-27T08:12:01,true,5,,,,,LES CROZES,19150,SAINT-PAUL,,,19235,,,,,,,,,,,,,,,,,,,2019-12-31,F,,,,,36.00Z,NAFRev2,O
251928776,00011,25192877600011,O,2003-08-11,02,2019,,2021-10-27T08:12:01,true,5,MAIRIE,2,,PL,DE LA REPUBLIQUE,19240,ALLASSAC,,,19005,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.13Z,NAFRev2,O
251928776,00029,25192877600029,O,2003-08-11,,,,,false,2,MAIRIE,2,,PL,DE LA REPUBLIQUE,19240,ALLASSAC,,,19005,,,,,,,,,,,,,,,,,,,2003-12-25,F,SERVICE ASSAINISSEMENT,,,,75.1C,NAFRev1,N
251928776,00037,25192877600037,O,2003-08-11,02,2019,,2021-10-27T08:12:01,false,4,MAIRIE,2,,PL,DE LA REPUBLIQUE,19240,ALLASSAC,,,19005,,,,,,,,,,,,,,,,,,,2008-02-03,A,ENTRETIEN ET AM¿NAGEMENT DES RIVI¿RES,,,,84.13Z,NAFRev2,O
251928776,00045,25192877600045,O,2003-08-11,NN,,,2012-05-05T00:35:22,false,4,MAIRIE,2,,PL,DE LA REPUBLIQUE,19240,ALLASSAC,,,19005,,,,,,,,,,,,,,,,,,,2008-02-03,A,ENTRETIEN DES SENTIERS,,,,02.40Z,NAFRev2,O
251928776,00052,25192877600052,O,2003-08-11,NN,,,2011-10-04T15:21:26,false,3,MAIRIE,2,,PL,DE LA REPUBLIQUE,19240,ALLASSAC,,,19005,,,,,,,,,,,,,,,,,,,2008-01-01,A,SAUVEGARDE DU PATRIMOINE,,,,84.13Z,NAFRev2,N
251928776,00060,25192877600060,O,2003-08-11,NN,,,2018-07-27T14:26:52,false,4,MAIRIE,2,,PL,DE LA REPUBLIQUE,19240,ALLASSAC,,,19005,,,,,,,,,,,,,,,,,,,2016-12-31,F,PROMOTION TOURISTIQUE ET CULTURELLE,,,,84.13Z,NAFRev2,N
251928776,00078,25192877600078,O,2003-08-11,NN,,,2011-10-04T15:23:58,false,3,MAIRIE,2,,PL,DE LA REPUBLIQUE,19240,ALLASSAC,,,19005,,,,,,,,,,,,,,,,,,,2008-01-01,A,OPERATIONS INVESTISSEMENT,,,,84.11Z,NAFRev2,N
251928776,00086,25192877600086,O,2009-05-19,,,,2018-11-26T11:21:44,false,1,MAIRIE,2,,PL,DE LA REPUBLIQUE,19240,ALLASSAC,,,19005,,,,,,,,,,,,,,,,,,,2009-05-19,A,NATURA 2000,,,,42.91Z,NAFRev2,N
251928784,00015,25192878400015,O,2004-10-14,NN,,,2016-04-26T01:30:33,false,5,,4,,RUE,DU 9 JUIN 1944,19000,TULLE,,,19272,,,,,,,,,,,,,,,,,,,2015-06-15,F,,,,,84.13Z,NAFRev2,O
251928784,00023,25192878400023,O,2015-06-15,NN,,,2018-09-29T12:07:38,true,2,,,,RUE,SYLVAIN COMBES,19000,TULLE,,,19272,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,84.13Z,NAFRev2,N
251928792,00018,25192879200018,O,2005-01-07,NN,,,2011-04-23T04:19:16,true,3,MAIRIE,11,,RUE,DES ECOLES,19290,SORNAC,,,19261,,,,,,,,,,,,,,,,,,,2010-12-24,F,,,,,88.91A,NAFRev2,N
251928800,00019,25192880000019,O,2005-09-28,NN,,,2019-11-14T14:00:22,true,3,MAIRIE,,,,LE BOURG,19220,SAINT-GENIEZ-O-MERLE,,,19205,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,84.13Z,NAFRev2,N
252000013,00018,25200001300018,O,1983-03-01,NN,,,2013-12-12T19:25:31,true,5,,,,,HOTEL DE VILLE,20222,BRANDO,,,2B043,,,,,,,,,,,,,,,,,,,2014-01-01,F,,,,,84.13Z,NAFRev2,N
252000021,00011,25200002100011,O,,,,,2006-11-25T09:08:59,true,1,,,,CRS,NAPOLEON,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,,F,,,,,77.04,NAP,N
252000039,00013,25200003900013,O,1983-03-01,NN,,,2009-06-27T03:28:20,true,4,ROUTE DE LA CORNICHE,,,,IMM LE COLOMBA,20110,PROPRIANO,,,2A249,,,,,,,,,,,,,,,,,,,2007-04-03,F,,,,,41.0Z,NAFRev1,O
252000047,00016,25200004700016,O,1983-03-01,NN,,,2006-11-25T09:08:59,false,4,,4,,RUE,GENERAL FIORELLA,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1997-12-31,F,PARC NATUREL REGIONAL,,,,92.5C,NAF1993,O
252000047,00024,25200004700024,O,1995-04-12,NN,,,2019-06-24T13:13:25,false,4,,2,,RUE,MAJOR LAMBROSCHINI,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2017-02-01,F,,,,,91.03Z,NAFRev2,O
252000047,00032,25200004700032,O,2010-01-01,NN,,,2016-04-26T01:30:33,false,1,,,,,CINICCIA,20170,LEVIE,,,2A142,,,,,,,,,,,,,,,,,,,2010-01-01,A,SITE ARCHEOLOG CUCURUZZU CAPULA,,,,91.03Z,NAFRev2,N
252000047,00040,25200004700040,O,2017-02-01,22,2019,,2021-10-27T08:12:01,true,1,MAISON DES SERVICES DEPARTEMENTAUX,34,,CRS,PAOLI,20250,CORTE,,,2B096,,,,,,,,,,,,,,,,,,,2017-02-01,A,,,,,91.03Z,NAFRev2,O
252000054,00012,25200005400012,O,1983-03-01,NN,,,2008-11-24T15:03:58,true,4,,,,,,20129,BASTELICACCIA,,,2A032,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,41.0Z,NAF1993,N
252000062,00015,25200006200015,O,,,,,2006-11-25T09:08:59,true,1,,,,,HOTEL DE VILLE,20167,AFA,,,2A001,,,,,,,,,,,,,,,,,,,,F,,,,,90.13,NAP,N
252000070,00018,25200007000018,O,1983-03-01,NN,,,,false,4,PALAIS LANTIVY,3,,RUE,LOUIS FREDIANI,20090,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,75.1C,NAF1993,N
252000070,00026,25200007000026,O,1993-11-30,12,2019,,2021-10-27T08:12:01,true,4,RES LES PALMIERS,,,RUE,LAURENT CARDINALI,20090,AJACCIO,,,2A004,,,,,,,,AV,MARECHAL MONCEY,20090,AJACCIO,,,2A004,,,,,2008-01-01,A,,,,,85.59B,NAFRev2,O
252000070,00034,25200007000034,O,1985-02-01,12,2019,,2021-10-27T08:12:01,false,4,TERRASSE P VALERY  THEATRE,,,SQ,FAVALELLI,20200,BASTIA,,,2B033,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,85.59B,NAFRev2,N
252000088,00010,25200008800010,O,,NN,,,2006-11-25T09:08:59,true,1,,,,CRS,NAPOLEON,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1987-01-05,F,,,,,90.11,NAP,N
252000096,00013,25200009600013,O,,,,,,true,1,,,,,HOTEL DE VILLE,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,,F,,,,,90.11,NAP,N
252000104,00023,25200010400023,O,1995-12-25,NN,,,2020-11-18T03:55:45,true,5,PERCEPTION AJACCIO RURAL,1,,RES,DU DIAMANT,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2020-11-05,F,,,,,84.13Z,NAFRev2,N
252000112,00018,25200011200018,O,1983-03-01,NN,,,2008-11-24T15:05:09,true,4,,1,,,PARC CUNEO D ORNANO,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,75.1E,NAF1993,N
252000120,00029,25200012000029,O,1987-03-20,NN,,,,false,4,,11,,CRS,NAPOLEON,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,75.1E,NAF1993,O
252000120,00037,25200012000037,O,1995-01-11,NN,,,2012-05-05T00:35:22,true,5,,3,,RUE,GENERAL CAMPI,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,84.13Z,NAFRev2,O
252000138,00013,25200013800013,O,1983-03-01,NN,,,,false,4,,4,,AV,PRESIDENT KENNEDY,20090,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,70.3D,NAF1993,N
252000138,00021,25200013800021,O,1995-12-25,NN,,,2013-05-28T14:19:04,true,3,,1,,AV,EUGENE MACCHINI,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2013-05-02,F,,,,,68.32A,NAFRev2,N
252000146,00016,25200014600016,O,1983-03-01,NN,,,2019-11-14T14:00:29,true,4,,,,,HOTEL DE VILLE,20138,COTI-CHIAVARI,,,2A098,,,,,,,,,,,,,,,,,,,2003-05-20,F,,,,,90.0A,NAFRev1,N
252000153,00012,25200015300012,O,,,,,2006-11-25T09:08:59,true,1,,,,,HOTEL DE VILLE,20126,EVISA,,,2A108,,,,,,,,,,,,,,,,,,,,F,,,,,90.13,NAP,N
252000161,00015,25200016100015,O,1983-03-01,NN,,,2012-02-09T08:15:57,true,4,,,,,HOTEL DE VILLE,20150,OTA,,,2A198,,,,,,,,,,,,,,,,,,,2011-12-31,F,PORTO,,,,84.11Z,NAFRev2,N
252000161,00023,25200016100023,O,1985-12-25,,,,2012-02-09T08:15:57,false,3,,,,,HOTEL DE VILLE,20147,SERRIERA,,,2A279,,,,,,,,,,,,,,,,,,,2011-12-31,F,BUREAUX ADMINISTRATIFS SECRETARIAT,,,,84.11Z,NAFRev2,N
252000179,00017,25200017900017,O,,NN,,,,true,1,,,,,HOTEL DE VILLE,20141,MARIGNANA,,,2A154,,,,,,,,,,,,,,,,,,,1987-07-02,F,,,,,90.13,NAP,N
252000187,00010,25200018700010,O,,NN,,,,true,1,,,,,HOTEL DE VILLE,20130,CARGESE,,,2A065,,,,,,,,,,,,,,,,,,,1987-07-02,F,,,,,90.13,NAP,N
252000195,00013,25200019500013,O,1983-03-01,NN,,,2012-05-05T00:35:22,true,5,,,,,HOTEL DE VILLE,20170,LEVIE,,,2A142,,,,,,,,,,,,,,,,,,,2011-05-20,F,,,,,84.11Z,NAFRev2,O
252000203,00015,25200020300015,O,1983-03-01,NN,,,2019-11-14T14:00:29,true,3,,,,,HOTEL DE VILLE,20112,SAINTE-LUCIE-DE-TALLANO,,,2A308,,,,,,,,,,,,,,,,,,,2007-12-27,F,,,,,90.0A,NAFRev1,N
252000211,00018,25200021100018,O,1975-01-01,NN,,,2019-11-14T14:00:29,false,4,,,,,,20127,SERRA-DI-SCOPAMENE,,,2A278,,,,,,,,,,,,,,,,,,,1997-12-31,F,MONTAGNE COSCIONE ALTA-ROCCA,,,,75.1G,NAF1993,N
252000211,00026,25200021100026,O,1995-12-25,NN,,,2019-11-14T14:00:29,true,2,,,,,MAIRIE,20127,SERRA-DI-SCOPAMENE,,,2A278,,,,,,,,,,,,,,,,,,,2004-09-22,F,MONTAGNE COSCIONE ALTA ROCCA,,,,75.1G,NAFRev1,N
252000229,00010,25200022900010,O,1983-03-01,NN,,,2018-09-29T12:07:38,true,5,,,,,HOTEL DE VILLE,20170,LEVIE,,,2A142,,,,,,,,,,,,,,,,,,,2015-06-24,A,LEVIE ET SAN GAVINO DI CARBINI,,,,84.13Z,NAFRev2,N
252000229,00028,25200022900028,O,2002-02-27,NN,,,2019-11-14T14:00:29,false,4,MAIRIE,,,,,20170,SAN-GAVINO-DI-CARBINI,,,2A300,,,,,,,,,,,,,,,,,,,2015-06-24,F,,,,,84.13Z,NAFRev2,N
252000237,00013,25200023700013,O,1900-01-01,NN,,,2011-11-18T00:10:17,true,5,,,,,,20112,ZOZA,,,2A363,,,,,,,,,,,,,,,,,,,2006-12-25,F,,,,,90.0A,NAFRev1,N
252000245,00016,25200024500016,O,1983-03-01,NN,,,2008-05-20T14:22:56,true,4,STE LUCIE DE PORTO VECCHIO,,,,ZONZA,20124,ZONZA,,,2A362,,,,,,,,,,,,,,,,,,,2004-04-22,F,,,,,90.0A,NAFRev1,O
252000252,00012,25200025200012,O,,,,,2019-11-14T14:00:29,true,1,,,,,HOTEL DE VILLE,20112,SAINTE-LUCIE-DE-TALLANO,,,2A308,,,,,,,,,,,,,,,,,,,,F,,,,,90.11,NAP,N
252000260,00015,25200026000015,O,1983-03-01,NN,,,2019-11-14T14:00:29,true,3,,,,,HOTEL DE VILLE,20112,SAINTE-LUCIE-DE-TALLANO,,,2A308,,,,,,,,,,,,,,,,,,,2006-07-13,F,,,,,75.1G,NAFRev1,N
252000278,00017,25200027800017,O,1983-03-01,NN,,,2017-10-10T08:58:52,true,4,,,,,HOTEL DE VILLE,20113,OLMETO,,,2A189,,,,,,,,,,,,,,,,,,,2017-10-09,F,,,,,84.13Z,NAFRev2,N
252000286,00010,25200028600010,O,,NN,,,2019-11-14T14:00:29,true,1,,,,,HOTEL DE VILLE,20140,PETRETO-BICCHISANO,,,2A211,,,,,,,,,,,,,,,,,,,1987-07-02,F,,,,,90.11,NAP,N
252000294,00014,25200029400014,O,,,,,2019-11-14T14:00:29,true,1,,,,,PORTICCIO,20166,GROSSETO-PRUGNA,,,2A130,,,,,,,,,,,,,,,,,,,1992-11-07,F,,,,,75.1C,NAF1993,N
252000302,00015,25200030200015,O,1983-03-01,NN,,,,true,1,,,,,HOTEL DE VILLE,20134,CIAMANNACCE,,,2A089,,,,,,,,,,,,,,,,,,,1998-05-29,F,,,,,75.1G,NAF1993,N
252000310,00018,25200031000018,O,,NN,,,,true,1,,,,,HOTEL DE VILLE,20134,SAMPOLO,,,2A268,,,,,,,,,,,,,,,,,,,1988-05-31,F,,,,,90.0A,NAF1993,N
252000328,00010,25200032800010,O,1983-03-01,NN,,,,false,4,,,,,HOTEL DE VILLE,20173,ZEVACO,,,2A358,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,75.1G,NAF1993,N
252000328,00028,25200032800028,O,1995-12-25,NN,,,2019-06-24T13:13:25,true,3,,,,,MAIRIE,20142,CAMPO,,,2A056,,,,,,,,,,,,,,,,,,,2018-04-14,F,,,,,84.11Z,NAFRev2,N
252000336,00013,25200033600013,O,1983-03-01,NN,,,,true,3,,,,,HOTEL DE VILLE,20151,SARI D'ORCINO,,,2A270,,,,,,,,,,,,,,,,,,,2003-12-25,F,,,,,75.1G,NAFRev1,N
252000336,00021,25200033600021,O,1997-01-01,NN,,,,false,3,,,,,MAIRIE,20151,SARI D'ORCINO,,,2A270,,,,,,,,,,,,,,,,,,,1998-12-31,F,SERVICE DE L'EAU,,,,41.0Z,NAF1993,N
252000344,00017,25200034400017,O,1983-03-01,NN,,,2006-10-26T23:43:24,true,3,RES DIAMANT,1,,AV,EUGENE MACCHINI,20000,AJACCIO,,BP 114,2A004,,,,,,,,,,,,,,,,,,,2004-03-11,F,,,,,75.1E,NAFRev1,N
252000351,00012,25200035100012,O,,,,,2006-11-25T09:08:59,true,1,,,,PL,DE LA LIBERATION,20100,SARTENE,,,2A272,,,,,,,,,,,,,,,,,,,,F,,,,,08.01,NAP,N
252000369,00014,25200036900014,O,1983-03-01,,,,2020-11-18T03:54:46,true,5,,,,,HOTEL DE VILLE,20164,CARGIACA,,,2A066,,,,,,,,,,,,,,,,,,,2020-11-05,F,,,,,84.13Z,NAFRev2,N
252000377,00017,25200037700017,O,1983-03-01,NN,,,2007-05-19T08:23:19,true,4,,,,PL,DE LA LIBERATION,20100,SARTENE,,,2A272,,,,,,,,,,,,,,,,,,,2006-01-01,F,,,,,90.0A,NAFRev1,O
252000385,00010,25200038500010,O,1983-03-01,NN,,,2020-11-18T03:54:46,true,4,,,,,,20160,VICO,,,2A348,,,,,,,,,,,,,,,,,,,2020-11-05,F,,,,,84.11Z,NAFRev2,N
252000393,00014,25200039300014,O,,,,,,true,1,,,,,,20160,VICO,,,2A348,,,,,,,,,,,,,,,,,,,1990-01-04,F,,,,,08.01,NAP,N
252000401,00015,25200040100015,O,,NN,,,,true,1,,,,,,20135,CONCA,,,2A092,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,90.11,NAP,N
252000419,00017,25200041900017,O,1983-03-01,NN,,,2019-11-14T14:00:29,true,3,HOTEL DE VILLE,,,RUE,FRED SCAMARONI,20137,PORTO-VECCHIO,,,2A247,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,36.00Z,NAFRev2,N
252000427,00010,25200042700010,O,1983-03-01,NN,,,2018-01-03T09:55:31,true,5,,,,,,20135,CONCA,,,2A092,,,,,,,,,,,,,,,,,,,2017-12-29,F,,,,,84.11Z,NAFRev2,O
252000435,00013,25200043500013,O,1983-03-01,NN,,,2019-11-14T14:00:29,true,5,MAIRIE,6,,PL,DE L HOTEL DE VILLE,20137,PORTO-VECCHIO,,,2A247,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,84.13Z,NAFRev2,O
252000443,00017,25200044300017,O,,,,,2019-11-14T14:00:29,true,1,,,,,HOTEL DE VILLE,20145,SARI-SOLENZARA,,,2A269,,,,,,,,,,,,,,,,,,,,F,,,,,90.11,NAP,N
252000450,00012,25200045000012,O,1983-03-01,NN,,,2019-11-14T14:00:29,true,3,HOTEL DE VILLE,,,RUE,FRED SCAMARONI,20137,PORTO-VECCHIO,,,2A247,,,,,,,,,,,,,,,,,,,2004-09-22,F,,,,,41.0Z,NAFRev1,N
252000468,00014,25200046800014,O,1983-03-01,NN,,,2014-06-13T23:42:27,true,5,VILLA ALBA,,,RUE,IMPERATRICE EUGENIE,20200,BASTIA,,,2B033,,,,,,,,,,,,,,,,,,,2012-10-01,F,,,,,84.13Z,NAFRev2,O
252000476,00017,25200047600017,O,1983-03-01,NN,,,2019-11-14T14:00:30,true,4,,,,,HOTEL DE VILLE,20279,VILLE-DI-PARASO,,,2B352,,,,,,,,,,,,,,,,,,,2013-01-21,F,,,,,84.12Z,NAFRev2,N
252000484,00011,25200048400011,O,,,,,,true,1,,,,,HOTEL DE VILLE,20226,OCCHIATANA,,,2B182,,,,,,,,,,,,,,,,,,,1987-07-02,F,,,,,90.13,NAP,N
252000492,00014,25200049200014,O,,,,,2006-11-25T09:08:59,true,1,,,,,HOTEL DE VILLE,20290,VOLPAJOLA,,,2B355,,,,,,,,,,,,,,,,,,,,F,,,,,90.11,NAP,N
252000500,00014,25200050000014,O,,,,,,true,1,,,,,,20290,LUCCIANA,,,2B148,,,,,,,,,,,,,,,,,,,1991-03-20,F,,,,,90.11,NAP,N
252000518,00016,25200051800016,O,1983-03-01,NN,,,2006-10-26T23:43:24,true,4,,,,,HOTEL DE VILLE,20222,BRANDO,,,2B043,,,,,,,,,,,,,,,,,,,2006-08-30,F,,,,,75.1E,NAFRev1,N
252000526,00019,25200052600019,O,1983-03-01,NN,,,2019-11-14T14:00:30,true,3,,,,,HOTEL DE VILLE,20200,SANTA-MARIA-DI-LOTA,,,2B309,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.13Z,NAFRev2,N
252000534,00013,25200053400013,O,,,,,2006-11-25T09:08:59,true,1,,,,,HOTEL DE VILLE,20233,PIETRACORBARA,,,2B224,,,,,,,,,,,,,,,,,,,,F,,,,,90.13,NAP,N
252000542,00016,25200054200016,O,,NN,,,2019-11-14T14:00:30,true,1,,,,,HOTEL DE VILLE,20200,SANTA-MARIA-DI-LOTA,,,2B309,,,,,,,,,,,,,,,,,,,1990-05-30,F,,,,,08.01,NAP,N
252000559,00010,25200055900010,O,,,,,2006-11-25T09:08:59,true,1,,,,,HOTEL DE VILLE,20224,CALACUCCIA,,,2B047,,,,,,,,,,,,,,,,,,,,F,,,,,90.11,NAP,N
252000567,00013,25200056700013,O,1983-03-01,NN,,,2008-11-24T15:10:22,true,4,,,,,HOTEL DE VILLE,20224,CALACUCCIA,,,2B047,,,,,,,,,,,,,,,,,,,2000-06-13,F,,,,,75.1E,NAF1993,N
252000575,00016,25200057500016,O,1969-04-30,,,,2012-08-24T10:59:03,true,5,MAIRIE,,,,,20272,ZUANI,,,2B364,,,,,,,,,,,,,,,,,,,2012-08-23,F,,,,,84.13Z,NAFRev2,O
252000583,00010,25200058300010,O,,NN,,,,true,1,,,,CRS,PAOLI,20250,CORTE,,,2B096,,,,,,,,,,,,,,,,,,,1987-06-01,F,,,,,90.11,NAP,N
252000591,00013,25200059100013,O,1983-03-01,NN,,,2008-11-24T15:11:17,true,4,BAT B,,,RES,ST JOSEPH,20250,CORTE,,,2B096,,,,,,,,,,,,,,,,,,,1995-12-25,F,VENACO VIVARIO,,,,75.1E,NAF1993,N
252000609,00013,25200060900013,O,1983-03-01,NN,,,2008-11-24T15:26:15,true,4,,,,,CASA PASTURECCIA,20250,RIVENTOSA,,,2B260,,,,,,,,,,,,,,,,,,,2003-05-20,F,,,,,75.1G,NAFRev1,O
252000617,00016,25200061700016,O,1983-03-01,NN,,,2014-06-13T23:42:27,true,5,BAT B,,,RES,ST JOSEPH,20250,CORTE,,,2B096,,,,,,,,,,,,,,,,,,,2012-10-01,F,,,,,84.13Z,NAFRev2,O
252000625,00019,25200062500019,O,1983-03-01,NN,,,,false,4,,,,,HOTEL DE VILLE,20220,PIGNA,,,2B231,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,75.1G,NAF1993,N
252000625,00027,25200062500027,O,1996-03-30,NN,,,2018-09-29T12:07:38,true,3,MAIRIE,,,,LIEU DIT PIGNA,20220,PIGNA,,,2B231,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,N
